d_idle,p_idle,idle,total_d,total_p,total,ep
31.0,1085.0,1116.0,1986.0,1740.0,3726.0,923
26.0,868.0,894.0,1981.0,1523.0,3504.0,924
4.0,1087.0,1091.0,1959.0,1742.0,3701.0,925
34.0,1014.0,1048.0,1989.0,1669.0,3658.0,926
37.0,1272.0,1309.0,1992.0,1927.0,3919.0,927
20.0,1219.0,1239.0,1975.0,1874.0,3849.0,928
31.0,1134.0,1165.0,1986.0,1789.0,3775.0,929
37.0,1190.0,1227.0,1992.0,1845.0,3837.0,930
8.0,957.0,965.0,1963.0,1612.0,3575.0,931
20.0,1223.0,1243.0,1975.0,1878.0,3853.0,932
16.0,881.0,897.0,1971.0,1536.0,3507.0,933
58.0,841.0,899.0,2013.0,1496.0,3509.0,934
76.0,956.0,1032.0,2031.0,1611.0,3642.0,935
13.0,808.0,821.0,1968.0,1463.0,3431.0,936
24.0,1176.0,1200.0,1979.0,1831.0,3810.0,937
30.0,1110.0,1140.0,1985.0,1765.0,3750.0,938
10.0,1270.0,1280.0,1965.0,1925.0,3890.0,939
19.0,826.0,845.0,1974.0,1481.0,3455.0,940
10.0,1180.0,1190.0,1965.0,1835.0,3800.0,941
24.0,1023.0,1047.0,1979.0,1678.0,3657.0,942
28.0,940.0,968.0,1983.0,1595.0,3578.0,943
27.0,1009.0,1036.0,1982.0,1664.0,3646.0,944
37.0,696.0,733.0,1992.0,1351.0,3343.0,945
26.0,1139.0,1165.0,1981.0,1794.0,3775.0,946
55.0,1102.0,1157.0,2010.0,1757.0,3767.0,947
16.0,1203.0,1219.0,1971.0,1858.0,3829.0,948
36.0,815.0,851.0,1991.0,1470.0,3461.0,949
53.0,1273.0,1326.0,2008.0,1928.0,3936.0,950
40.0,1173.0,1213.0,1995.0,1828.0,3823.0,951
41.0,1161.0,1202.0,1996.0,1816.0,3812.0,952
35.0,1214.0,1249.0,1990.0,1869.0,3859.0,953
29.0,1070.0,1099.0,1984.0,1725.0,3709.0,954
18.0,1171.0,1189.0,1973.0,1826.0,3799.0,955
20.0,1285.0,1305.0,1975.0,1940.0,3915.0,956
49.0,1003.0,1052.0,2004.0,1658.0,3662.0,957
30.0,932.0,962.0,1985.0,1587.0,3572.0,958
16.0,1117.0,1133.0,1971.0,1772.0,3743.0,959
33.0,996.0,1029.0,1988.0,1651.0,3639.0,960
32.0,1027.0,1059.0,1987.0,1682.0,3669.0,961
20.0,875.0,895.0,1975.0,1530.0,3505.0,962
36.0,937.0,973.0,1991.0,1592.0,3583.0,963
31.0,1079.0,1110.0,1986.0,1734.0,3720.0,964
30.0,972.0,1002.0,1985.0,1627.0,3612.0,965
44.0,885.0,929.0,1999.0,1540.0,3539.0,966
19.0,1057.0,1076.0,1974.0,1712.0,3686.0,967
17.0,1095.0,1112.0,1972.0,1750.0,3722.0,968
44.0,809.0,853.0,1999.0,1464.0,3463.0,969
29.0,1113.0,1142.0,1984.0,1768.0,3752.0,970
61.0,1198.0,1259.0,2016.0,1853.0,3869.0,971
11.0,1100.0,1111.0,1966.0,1755.0,3721.0,972
77.0,840.0,917.0,2032.0,1495.0,3527.0,973
42.0,1080.0,1122.0,1997.0,1735.0,3732.0,974
24.0,1034.0,1058.0,1979.0,1689.0,3668.0,975
53.0,991.0,1044.0,2008.0,1646.0,3654.0,976
49.0,932.0,981.0,2004.0,1587.0,3591.0,977
47.0,821.0,868.0,2002.0,1476.0,3478.0,978
33.0,1328.0,1361.0,1988.0,1983.0,3971.0,979
61.0,771.0,832.0,2016.0,1426.0,3442.0,980
66.0,1012.0,1078.0,2021.0,1667.0,3688.0,981
22.0,1114.0,1136.0,1977.0,1769.0,3746.0,982
16.0,1083.0,1099.0,1971.0,1738.0,3709.0,983
30.0,1215.0,1245.0,1985.0,1870.0,3855.0,984
19.0,1184.0,1203.0,1974.0,1839.0,3813.0,985
12.0,1183.0,1195.0,1967.0,1838.0,3805.0,986
53.0,893.0,946.0,2008.0,1548.0,3556.0,987
33.0,900.0,933.0,1988.0,1555.0,3543.0,988
19.0,1159.0,1178.0,1974.0,1814.0,3788.0,989
34.0,1245.0,1279.0,1989.0,1900.0,3889.0,990
20.0,1007.0,1027.0,1975.0,1662.0,3637.0,991
40.0,1029.0,1069.0,1995.0,1684.0,3679.0,992
27.0,836.0,863.0,1982.0,1491.0,3473.0,993
11.0,1106.0,1117.0,1966.0,1761.0,3727.0,994
3.0,1139.0,1142.0,1958.0,1794.0,3752.0,995
35.0,1084.0,1119.0,1990.0,1739.0,3729.0,996
4.0,1252.0,1256.0,1959.0,1907.0,3866.0,997
13.0,863.0,876.0,1968.0,1518.0,3486.0,998
13.0,1082.0,1095.0,1968.0,1737.0,3705.0,999
15.0,908.0,923.0,1970.0,1563.0,3533.0,1000
6.0,1233.0,1239.0,1961.0,1888.0,3849.0,1001
59.0,963.0,1022.0,2014.0,1618.0,3632.0,1002
27.0,1236.0,1263.0,1982.0,1891.0,3873.0,1003
35.0,1013.0,1048.0,1990.0,1668.0,3658.0,1004
35.0,829.0,864.0,1990.0,1484.0,3474.0,1005
10.0,845.0,855.0,1965.0,1500.0,3465.0,1006
29.0,1203.0,1232.0,1984.0,1858.0,3842.0,1007
29.0,1187.0,1216.0,1984.0,1842.0,3826.0,1008
4.0,1133.0,1137.0,1959.0,1788.0,3747.0,1009
18.0,1255.0,1273.0,1973.0,1910.0,3883.0,1010
15.0,1126.0,1141.0,1970.0,1781.0,3751.0,1011
22.0,1218.0,1240.0,1977.0,1873.0,3850.0,1012
42.0,841.0,883.0,1997.0,1496.0,3493.0,1013
24.0,1031.0,1055.0,1979.0,1686.0,3665.0,1014
52.0,1089.0,1141.0,2007.0,1744.0,3751.0,1015
49.0,992.0,1041.0,2004.0,1647.0,3651.0,1016
38.0,866.0,904.0,1993.0,1521.0,3514.0,1017
75.0,843.0,918.0,2030.0,1498.0,3528.0,1018
10.0,1001.0,1011.0,1965.0,1656.0,3621.0,1019
8.0,1110.0,1118.0,1963.0,1765.0,3728.0,1020
32.0,1031.0,1063.0,1987.0,1686.0,3673.0,1021
32.0,1070.0,1102.0,1987.0,1725.0,3712.0,1022
23.0,1251.0,1274.0,1978.0,1906.0,3884.0,1023
45.0,1038.0,1083.0,2000.0,1693.0,3693.0,1024
27.0,1092.0,1119.0,1982.0,1747.0,3729.0,1025
31.0,868.0,899.0,1986.0,1523.0,3509.0,1026
20.0,1090.0,1110.0,1975.0,1745.0,3720.0,1027
24.0,1060.0,1084.0,1979.0,1715.0,3694.0,1028
12.0,1285.0,1297.0,1967.0,1940.0,3907.0,1029
30.0,1145.0,1175.0,1985.0,1800.0,3785.0,1030
9.0,844.0,853.0,1964.0,1499.0,3463.0,1031
25.0,1266.0,1291.0,1980.0,1921.0,3901.0,1032
26.0,1082.0,1108.0,1981.0,1737.0,3718.0,1033
32.0,1137.0,1169.0,1987.0,1792.0,3779.0,1034
32.0,979.0,1011.0,1987.0,1634.0,3621.0,1035
15.0,929.0,944.0,1970.0,1584.0,3554.0,1036
41.0,1051.0,1092.0,1996.0,1706.0,3702.0,1037
44.0,883.0,927.0,1999.0,1538.0,3537.0,1038
15.0,1144.0,1159.0,1970.0,1799.0,3769.0,1039
31.0,869.0,900.0,1986.0,1524.0,3510.0,1040
12.0,964.0,976.0,1967.0,1619.0,3586.0,1041
52.0,1034.0,1086.0,2007.0,1689.0,3696.0,1042
36.0,1079.0,1115.0,1991.0,1734.0,3725.0,1043
44.0,691.0,735.0,1999.0,1346.0,3345.0,1044
20.0,1188.0,1208.0,1975.0,1843.0,3818.0,1045
35.0,885.0,920.0,1990.0,1540.0,3530.0,1046
22.0,934.0,956.0,1977.0,1589.0,3566.0,1047
20.0,952.0,972.0,1975.0,1607.0,3582.0,1048
13.0,1181.0,1194.0,1968.0,1836.0,3804.0,1049
35.0,1016.0,1051.0,1990.0,1671.0,3661.0,1050
30.0,1059.0,1089.0,1985.0,1714.0,3699.0,1051
16.0,1175.0,1191.0,1971.0,1830.0,3801.0,1052
31.0,801.0,832.0,1986.0,1456.0,3442.0,1053
10.0,1074.0,1084.0,1965.0,1729.0,3694.0,1054
20.0,900.0,920.0,1975.0,1555.0,3530.0,1055
21.0,1092.0,1113.0,1976.0,1747.0,3723.0,1056
29.0,1061.0,1090.0,1984.0,1716.0,3700.0,1057
26.0,1258.0,1284.0,1981.0,1913.0,3894.0,1058
66.0,734.0,800.0,2021.0,1389.0,3410.0,1059
23.0,920.0,943.0,1978.0,1575.0,3553.0,1060
14.0,1070.0,1084.0,1969.0,1725.0,3694.0,1061
50.0,1165.0,1215.0,2005.0,1820.0,3825.0,1062
99.0,956.0,1055.0,2054.0,1611.0,3665.0,1063
37.0,901.0,938.0,1992.0,1556.0,3548.0,1064
14.0,812.0,826.0,1969.0,1467.0,3436.0,1065
27.0,944.0,971.0,1982.0,1599.0,3581.0,1066
25.0,1312.0,1337.0,1980.0,1967.0,3947.0,1067
26.0,903.0,929.0,1981.0,1558.0,3539.0,1068
6.0,1074.0,1080.0,1961.0,1729.0,3690.0,1069
27.0,1360.0,1387.0,1982.0,2015.0,3997.0,1070
21.0,971.0,992.0,1976.0,1626.0,3602.0,1071
54.0,973.0,1027.0,2009.0,1628.0,3637.0,1072
38.0,849.0,887.0,1993.0,1504.0,3497.0,1073
12.0,1111.0,1123.0,1967.0,1766.0,3733.0,1074
11.0,1205.0,1216.0,1966.0,1860.0,3826.0,1075
4.0,1298.0,1302.0,1959.0,1953.0,3912.0,1076
53.0,1112.0,1165.0,2008.0,1767.0,3775.0,1077
23.0,895.0,918.0,1978.0,1550.0,3528.0,1078
49.0,1051.0,1100.0,2004.0,1706.0,3710.0,1079
13.0,1137.0,1150.0,1968.0,1792.0,3760.0,1080
69.0,1246.0,1315.0,2024.0,1901.0,3925.0,1081
15.0,1205.0,1220.0,1970.0,1860.0,3830.0,1082
51.0,1211.0,1262.0,2006.0,1866.0,3872.0,1083
14.0,1092.0,1106.0,1969.0,1747.0,3716.0,1084
30.0,1121.0,1151.0,1985.0,1776.0,3761.0,1085
25.0,952.0,977.0,1980.0,1607.0,3587.0,1086
36.0,1179.0,1215.0,1991.0,1834.0,3825.0,1087
34.0,966.0,1000.0,1989.0,1621.0,3610.0,1088
52.0,772.0,824.0,2007.0,1427.0,3434.0,1089
20.0,995.0,1015.0,1975.0,1650.0,3625.0,1090
36.0,1092.0,1128.0,1991.0,1747.0,3738.0,1091
33.0,916.0,949.0,1988.0,1571.0,3559.0,1092
20.0,1002.0,1022.0,1975.0,1657.0,3632.0,1093
42.0,1200.0,1242.0,1997.0,1855.0,3852.0,1094
43.0,1004.0,1047.0,1998.0,1659.0,3657.0,1095
13.0,1462.0,1475.0,1968.0,2117.0,4085.0,1096
28.0,1124.0,1152.0,1983.0,1779.0,3762.0,1097
13.0,1020.0,1033.0,1968.0,1675.0,3643.0,1098
59.0,1140.0,1199.0,2014.0,1795.0,3809.0,1099
25.0,1166.0,1191.0,1980.0,1821.0,3801.0,1100
40.0,822.0,862.0,1995.0,1477.0,3472.0,1101
28.0,1231.0,1259.0,1983.0,1886.0,3869.0,1102
51.0,1032.0,1083.0,2006.0,1687.0,3693.0,1103
65.0,968.0,1033.0,2020.0,1623.0,3643.0,1104
19.0,1117.0,1136.0,1974.0,1772.0,3746.0,1105
3.0,1060.0,1063.0,1958.0,1715.0,3673.0,1106
35.0,1055.0,1090.0,1990.0,1710.0,3700.0,1107
16.0,1337.0,1353.0,1971.0,1992.0,3963.0,1108
29.0,982.0,1011.0,1984.0,1637.0,3621.0,1109
16.0,996.0,1012.0,1971.0,1651.0,3622.0,1110
50.0,1175.0,1225.0,2005.0,1830.0,3835.0,1111
52.0,1021.0,1073.0,2007.0,1676.0,3683.0,1112
8.0,1182.0,1190.0,1963.0,1837.0,3800.0,1113
28.0,855.0,883.0,1983.0,1510.0,3493.0,1114
21.0,1148.0,1169.0,1976.0,1803.0,3779.0,1115
74.0,1007.0,1081.0,2029.0,1662.0,3691.0,1116
46.0,852.0,898.0,2001.0,1507.0,3508.0,1117
21.0,1042.0,1063.0,1976.0,1697.0,3673.0,1118
33.0,922.0,955.0,1988.0,1577.0,3565.0,1119
27.0,1018.0,1045.0,1982.0,1673.0,3655.0,1120
17.0,997.0,1014.0,1972.0,1652.0,3624.0,1121
29.0,1036.0,1065.0,1984.0,1691.0,3675.0,1122
31.0,937.0,968.0,1986.0,1592.0,3578.0,1123
13.0,879.0,892.0,1968.0,1534.0,3502.0,1124
36.0,953.0,989.0,1991.0,1608.0,3599.0,1125
31.0,1188.0,1219.0,1986.0,1843.0,3829.0,1126
49.0,614.0,663.0,2004.0,1269.0,3273.0,1127
46.0,910.0,956.0,2001.0,1565.0,3566.0,1128
28.0,1048.0,1076.0,1983.0,1703.0,3686.0,1129
19.0,1017.0,1036.0,1974.0,1672.0,3646.0,1130
15.0,1284.0,1299.0,1970.0,1939.0,3909.0,1131
14.0,1146.0,1160.0,1969.0,1801.0,3770.0,1132
42.0,975.0,1017.0,1997.0,1630.0,3627.0,1133
20.0,1047.0,1067.0,1975.0,1702.0,3677.0,1134
35.0,1051.0,1086.0,1990.0,1706.0,3696.0,1135
17.0,870.0,887.0,1972.0,1525.0,3497.0,1136
25.0,718.0,743.0,1980.0,1373.0,3353.0,1137
27.0,987.0,1014.0,1982.0,1642.0,3624.0,1138
0.0,1312.0,1312.0,1955.0,1967.0,3922.0,1139
48.0,1187.0,1235.0,2003.0,1842.0,3845.0,1140
47.0,1011.0,1058.0,2002.0,1666.0,3668.0,1141
5.0,1266.0,1271.0,1960.0,1921.0,3881.0,1142
10.0,999.0,1009.0,1965.0,1654.0,3619.0,1143
26.0,1126.0,1152.0,1981.0,1781.0,3762.0,1144
38.0,1037.0,1075.0,1993.0,1692.0,3685.0,1145
49.0,1211.0,1260.0,2004.0,1866.0,3870.0,1146
17.0,1077.0,1094.0,1972.0,1732.0,3704.0,1147
44.0,1058.0,1102.0,1999.0,1713.0,3712.0,1148
46.0,1357.0,1403.0,2001.0,2012.0,4013.0,1149
5.0,1037.0,1042.0,1960.0,1692.0,3652.0,1150
23.0,1083.0,1106.0,1978.0,1738.0,3716.0,1151
28.0,986.0,1014.0,1983.0,1641.0,3624.0,1152
30.0,1088.0,1118.0,1985.0,1743.0,3728.0,1153
68.0,1027.0,1095.0,2023.0,1682.0,3705.0,1154
46.0,885.0,931.0,2001.0,1540.0,3541.0,1155
10.0,1100.0,1110.0,1965.0,1755.0,3720.0,1156
34.0,1061.0,1095.0,1989.0,1716.0,3705.0,1157
22.0,946.0,968.0,1977.0,1601.0,3578.0,1158
2.0,1123.0,1125.0,1957.0,1778.0,3735.0,1159
8.0,1090.0,1098.0,1963.0,1745.0,3708.0,1160
28.0,723.0,751.0,1983.0,1378.0,3361.0,1161
46.0,1114.0,1160.0,2001.0,1769.0,3770.0,1162
19.0,1066.0,1085.0,1974.0,1721.0,3695.0,1163
30.0,1032.0,1062.0,1985.0,1687.0,3672.0,1164
23.0,1164.0,1187.0,1978.0,1819.0,3797.0,1165
49.0,1039.0,1088.0,2004.0,1694.0,3698.0,1166
28.0,1113.0,1141.0,1983.0,1768.0,3751.0,1167
30.0,1146.0,1176.0,1985.0,1801.0,3786.0,1168
43.0,1213.0,1256.0,1998.0,1868.0,3866.0,1169
30.0,726.0,756.0,1985.0,1381.0,3366.0,1170
28.0,1008.0,1036.0,1983.0,1663.0,3646.0,1171
40.0,1098.0,1138.0,1995.0,1753.0,3748.0,1172
45.0,892.0,937.0,2000.0,1547.0,3547.0,1173
25.0,1053.0,1078.0,1980.0,1708.0,3688.0,1174
9.0,1196.0,1205.0,1964.0,1851.0,3815.0,1175
31.0,1095.0,1126.0,1986.0,1750.0,3736.0,1176
56.0,1052.0,1108.0,2011.0,1707.0,3718.0,1177
7.0,1125.0,1132.0,1962.0,1780.0,3742.0,1178
15.0,1123.0,1138.0,1970.0,1778.0,3748.0,1179
18.0,962.0,980.0,1973.0,1617.0,3590.0,1180
26.0,1002.0,1028.0,1981.0,1657.0,3638.0,1181
27.0,938.0,965.0,1982.0,1593.0,3575.0,1182
53.0,1301.0,1354.0,2008.0,1956.0,3964.0,1183
44.0,797.0,841.0,1999.0,1452.0,3451.0,1184
11.0,1130.0,1141.0,1966.0,1785.0,3751.0,1185
1.0,1026.0,1027.0,1956.0,1681.0,3637.0,1186
40.0,904.0,944.0,1995.0,1559.0,3554.0,1187
82.0,681.0,763.0,2037.0,1336.0,3373.0,1188
48.0,1219.0,1267.0,2003.0,1874.0,3877.0,1189
49.0,954.0,1003.0,2004.0,1609.0,3613.0,1190
48.0,1166.0,1214.0,2003.0,1821.0,3824.0,1191
82.0,666.0,748.0,2037.0,1321.0,3358.0,1192
39.0,866.0,905.0,1994.0,1521.0,3515.0,1193
7.0,947.0,954.0,1962.0,1602.0,3564.0,1194
61.0,797.0,858.0,2016.0,1452.0,3468.0,1195
31.0,1002.0,1033.0,1986.0,1657.0,3643.0,1196
42.0,1068.0,1110.0,1997.0,1723.0,3720.0,1197
18.0,1168.0,1186.0,1973.0,1823.0,3796.0,1198
46.0,804.0,850.0,2001.0,1459.0,3460.0,1199
24.0,1016.0,1040.0,1979.0,1671.0,3650.0,1200
61.0,1271.0,1332.0,2016.0,1926.0,3942.0,1201
28.0,1120.0,1148.0,1983.0,1775.0,3758.0,1202
11.0,1083.0,1094.0,1966.0,1738.0,3704.0,1203
52.0,998.0,1050.0,2007.0,1653.0,3660.0,1204
36.0,1040.0,1076.0,1991.0,1695.0,3686.0,1205
47.0,978.0,1025.0,2002.0,1633.0,3635.0,1206
43.0,1029.0,1072.0,1998.0,1684.0,3682.0,1207
7.0,1110.0,1117.0,1962.0,1765.0,3727.0,1208
7.0,1209.0,1216.0,1962.0,1864.0,3826.0,1209
9.0,1084.0,1093.0,1964.0,1739.0,3703.0,1210
25.0,748.0,773.0,1980.0,1403.0,3383.0,1211
66.0,1057.0,1123.0,2021.0,1712.0,3733.0,1212
12.0,831.0,843.0,1967.0,1486.0,3453.0,1213
18.0,1157.0,1175.0,1973.0,1812.0,3785.0,1214
23.0,1069.0,1092.0,1978.0,1724.0,3702.0,1215
17.0,1074.0,1091.0,1972.0,1729.0,3701.0,1216
34.0,1057.0,1091.0,1989.0,1712.0,3701.0,1217
33.0,939.0,972.0,1988.0,1594.0,3582.0,1218
24.0,1391.0,1415.0,1979.0,2046.0,4025.0,1219
39.0,875.0,914.0,1994.0,1530.0,3524.0,1220
20.0,921.0,941.0,1975.0,1576.0,3551.0,1221
37.0,1054.0,1091.0,1992.0,1709.0,3701.0,1222
33.0,976.0,1009.0,1988.0,1631.0,3619.0,1223
28.0,1156.0,1184.0,1983.0,1811.0,3794.0,1224
25.0,1008.0,1033.0,1980.0,1663.0,3643.0,1225
40.0,865.0,905.0,1995.0,1520.0,3515.0,1226
35.0,1160.0,1195.0,1990.0,1815.0,3805.0,1227
20.0,1280.0,1300.0,1975.0,1935.0,3910.0,1228
70.0,1167.0,1237.0,2025.0,1822.0,3847.0,1229
40.0,1083.0,1123.0,1995.0,1738.0,3733.0,1230
14.0,1043.0,1057.0,1969.0,1698.0,3667.0,1231
23.0,980.0,1003.0,1978.0,1635.0,3613.0,1232
36.0,944.0,980.0,1991.0,1599.0,3590.0,1233
41.0,922.0,963.0,1996.0,1577.0,3573.0,1234
15.0,1000.0,1015.0,1970.0,1655.0,3625.0,1235
28.0,1218.0,1246.0,1983.0,1873.0,3856.0,1236
23.0,1124.0,1147.0,1978.0,1779.0,3757.0,1237
35.0,1369.0,1404.0,1990.0,2024.0,4014.0,1238
36.0,1033.0,1069.0,1991.0,1688.0,3679.0,1239
48.0,908.0,956.0,2003.0,1563.0,3566.0,1240
22.0,1000.0,1022.0,1977.0,1655.0,3632.0,1241
15.0,1185.0,1200.0,1970.0,1840.0,3810.0,1242
58.0,1265.0,1323.0,2013.0,1920.0,3933.0,1243
16.0,789.0,805.0,1971.0,1444.0,3415.0,1244
19.0,933.0,952.0,1974.0,1588.0,3562.0,1245
22.0,1120.0,1142.0,1977.0,1775.0,3752.0,1246
15.0,716.0,731.0,1970.0,1371.0,3341.0,1247
43.0,1033.0,1076.0,1998.0,1688.0,3686.0,1248
22.0,1055.0,1077.0,1977.0,1710.0,3687.0,1249
12.0,937.0,949.0,1967.0,1592.0,3559.0,1250
39.0,1025.0,1064.0,1994.0,1680.0,3674.0,1251
55.0,866.0,921.0,2010.0,1521.0,3531.0,1252
11.0,885.0,896.0,1966.0,1540.0,3506.0,1253
48.0,1207.0,1255.0,2003.0,1862.0,3865.0,1254
14.0,1274.0,1288.0,1969.0,1929.0,3898.0,1255
42.0,1251.0,1293.0,1997.0,1906.0,3903.0,1256
22.0,1337.0,1359.0,1977.0,1992.0,3969.0,1257
34.0,1241.0,1275.0,1989.0,1896.0,3885.0,1258
23.0,976.0,999.0,1978.0,1631.0,3609.0,1259
60.0,969.0,1029.0,2015.0,1624.0,3639.0,1260
23.0,790.0,813.0,1978.0,1445.0,3423.0,1261
17.0,1126.0,1143.0,1972.0,1781.0,3753.0,1262
33.0,924.0,957.0,1988.0,1579.0,3567.0,1263
21.0,1095.0,1116.0,1976.0,1750.0,3726.0,1264
14.0,1000.0,1014.0,1969.0,1655.0,3624.0,1265
16.0,1090.0,1106.0,1971.0,1745.0,3716.0,1266
53.0,1180.0,1233.0,2008.0,1835.0,3843.0,1267
34.0,1168.0,1202.0,1989.0,1823.0,3812.0,1268
18.0,1001.0,1019.0,1973.0,1656.0,3629.0,1269
32.0,720.0,752.0,1987.0,1375.0,3362.0,1270
25.0,1117.0,1142.0,1980.0,1772.0,3752.0,1271
26.0,1067.0,1093.0,1981.0,1722.0,3703.0,1272
28.0,915.0,943.0,1983.0,1570.0,3553.0,1273
10.0,961.0,971.0,1965.0,1616.0,3581.0,1274
28.0,1211.0,1239.0,1983.0,1866.0,3849.0,1275
72.0,835.0,907.0,2027.0,1490.0,3517.0,1276
42.0,967.0,1009.0,1997.0,1622.0,3619.0,1277
36.0,964.0,1000.0,1991.0,1619.0,3610.0,1278
33.0,731.0,764.0,1988.0,1386.0,3374.0,1279
21.0,1069.0,1090.0,1976.0,1724.0,3700.0,1280
45.0,1255.0,1300.0,2000.0,1910.0,3910.0,1281
2.0,1298.0,1300.0,1957.0,1953.0,3910.0,1282
19.0,1136.0,1155.0,1974.0,1791.0,3765.0,1283
41.0,905.0,946.0,1996.0,1560.0,3556.0,1284
32.0,964.0,996.0,1987.0,1619.0,3606.0,1285
54.0,1051.0,1105.0,2009.0,1706.0,3715.0,1286
40.0,1131.0,1171.0,1995.0,1786.0,3781.0,1287
21.0,975.0,996.0,1976.0,1630.0,3606.0,1288
45.0,738.0,783.0,2000.0,1393.0,3393.0,1289
16.0,1200.0,1216.0,1971.0,1855.0,3826.0,1290
28.0,868.0,896.0,1983.0,1523.0,3506.0,1291
40.0,903.0,943.0,1995.0,1558.0,3553.0,1292
32.0,864.0,896.0,1987.0,1519.0,3506.0,1293
30.0,1017.0,1047.0,1985.0,1672.0,3657.0,1294
13.0,943.0,956.0,1968.0,1598.0,3566.0,1295
45.0,926.0,971.0,2000.0,1581.0,3581.0,1296
32.0,1091.0,1123.0,1987.0,1746.0,3733.0,1297
38.0,866.0,904.0,1993.0,1521.0,3514.0,1298
47.0,1105.0,1152.0,2002.0,1760.0,3762.0,1299
56.0,914.0,970.0,2011.0,1569.0,3580.0,1300
23.0,962.0,985.0,1978.0,1617.0,3595.0,1301
39.0,819.0,858.0,1994.0,1474.0,3468.0,1302
20.0,1163.0,1183.0,1975.0,1818.0,3793.0,1303
22.0,822.0,844.0,1977.0,1477.0,3454.0,1304
19.0,1086.0,1105.0,1974.0,1741.0,3715.0,1305
46.0,1158.0,1204.0,2001.0,1813.0,3814.0,1306
44.0,1021.0,1065.0,1999.0,1676.0,3675.0,1307
41.0,852.0,893.0,1996.0,1507.0,3503.0,1308
43.0,1099.0,1142.0,1998.0,1754.0,3752.0,1309
27.0,1072.0,1099.0,1982.0,1727.0,3709.0,1310
8.0,1132.0,1140.0,1963.0,1787.0,3750.0,1311
27.0,1129.0,1156.0,1982.0,1784.0,3766.0,1312
68.0,846.0,914.0,2023.0,1501.0,3524.0,1313
45.0,872.0,917.0,2000.0,1527.0,3527.0,1314
14.0,1162.0,1176.0,1969.0,1817.0,3786.0,1315
34.0,1066.0,1100.0,1989.0,1721.0,3710.0,1316
20.0,974.0,994.0,1975.0,1629.0,3604.0,1317
41.0,960.0,1001.0,1996.0,1615.0,3611.0,1318
49.0,1086.0,1135.0,2004.0,1741.0,3745.0,1319
28.0,955.0,983.0,1983.0,1610.0,3593.0,1320
48.0,1178.0,1226.0,2003.0,1833.0,3836.0,1321
32.0,1064.0,1096.0,1987.0,1719.0,3706.0,1322
9.0,1073.0,1082.0,1964.0,1728.0,3692.0,1323
3.0,1089.0,1092.0,1958.0,1744.0,3702.0,1324
18.0,1000.0,1018.0,1973.0,1655.0,3628.0,1325
15.0,1430.0,1445.0,1970.0,2085.0,4055.0,1326
61.0,990.0,1051.0,2016.0,1645.0,3661.0,1327
24.0,836.0,860.0,1979.0,1491.0,3470.0,1328
54.0,872.0,926.0,2009.0,1527.0,3536.0,1329
44.0,759.0,803.0,1999.0,1414.0,3413.0,1330
21.0,935.0,956.0,1976.0,1590.0,3566.0,1331
20.0,920.0,940.0,1975.0,1575.0,3550.0,1332
8.0,1004.0,1012.0,1963.0,1659.0,3622.0,1333
26.0,1564.0,1590.0,1981.0,2219.0,4200.0,1334
12.0,1105.0,1117.0,1967.0,1760.0,3727.0,1335
35.0,921.0,956.0,1990.0,1576.0,3566.0,1336
33.0,1140.0,1173.0,1988.0,1795.0,3783.0,1337
25.0,997.0,1022.0,1980.0,1652.0,3632.0,1338
37.0,912.0,949.0,1992.0,1567.0,3559.0,1339
33.0,793.0,826.0,1988.0,1448.0,3436.0,1340
42.0,1006.0,1048.0,1997.0,1661.0,3658.0,1341
51.0,801.0,852.0,2006.0,1456.0,3462.0,1342
30.0,930.0,960.0,1985.0,1585.0,3570.0,1343
3.0,1196.0,1199.0,1958.0,1851.0,3809.0,1344
33.0,890.0,923.0,1988.0,1545.0,3533.0,1345
21.0,1048.0,1069.0,1976.0,1703.0,3679.0,1346
28.0,837.0,865.0,1983.0,1492.0,3475.0,1347
34.0,980.0,1014.0,1989.0,1635.0,3624.0,1348
33.0,1110.0,1143.0,1988.0,1765.0,3753.0,1349
42.0,901.0,943.0,1997.0,1556.0,3553.0,1350
51.0,995.0,1046.0,2006.0,1650.0,3656.0,1351
48.0,1172.0,1220.0,2003.0,1827.0,3830.0,1352
51.0,1056.0,1107.0,2006.0,1711.0,3717.0,1353
12.0,1071.0,1083.0,1967.0,1726.0,3693.0,1354
19.0,971.0,990.0,1974.0,1626.0,3600.0,1355
49.0,932.0,981.0,2004.0,1587.0,3591.0,1356
47.0,844.0,891.0,2002.0,1499.0,3501.0,1357
44.0,836.0,880.0,1999.0,1491.0,3490.0,1358
30.0,1003.0,1033.0,1985.0,1658.0,3643.0,1359
14.0,1146.0,1160.0,1969.0,1801.0,3770.0,1360
15.0,1007.0,1022.0,1970.0,1662.0,3632.0,1361
42.0,951.0,993.0,1997.0,1606.0,3603.0,1362
49.0,888.0,937.0,2004.0,1543.0,3547.0,1363
46.0,1028.0,1074.0,2001.0,1683.0,3684.0,1364
61.0,939.0,1000.0,2016.0,1594.0,3610.0,1365
37.0,1255.0,1292.0,1992.0,1910.0,3902.0,1366
37.0,1044.0,1081.0,1992.0,1699.0,3691.0,1367
12.0,1088.0,1100.0,1967.0,1743.0,3710.0,1368
23.0,951.0,974.0,1978.0,1606.0,3584.0,1369
43.0,1145.0,1188.0,1998.0,1800.0,3798.0,1370
