d_idle,p_idle,idle,total_d,total_p,total,ep
47.0,271.0,318,1228.0,680.0,1908.0,2705
43.0,279.0,322,1224.0,688.0,1912.0,2706
54.0,379.0,433,1235.0,788.0,2023.0,2706
19.0,326.0,345,1200.0,735.0,1935.0,2706
48.0,317.0,365,1229.0,726.0,1955.0,2707
46.0,266.0,312,1227.0,675.0,1902.0,2707
32.0,381.0,413,1213.0,790.0,2003.0,2707
43.0,177.0,220,1224.0,586.0,1810.0,2708
47.0,309.0,356,1228.0,718.0,1946.0,2708
13.0,358.0,371,1194.0,767.0,1961.0,2708
14.0,287.0,301,1195.0,696.0,1891.0,2709
45.0,273.0,318,1226.0,682.0,1908.0,2709
17.0,381.0,398,1198.0,790.0,1988.0,2709
21.0,272.0,293,1202.0,681.0,1883.0,2710
14.0,421.0,435,1195.0,830.0,2025.0,2710
20.0,273.0,293,1201.0,682.0,1883.0,2710
19.0,343.0,362,1200.0,752.0,1952.0,2711
49.0,271.0,320,1230.0,680.0,1910.0,2711
24.0,511.0,535,1205.0,920.0,2125.0,2711
41.0,359.0,400,1222.0,768.0,1990.0,2712
29.0,410.0,439,1210.0,819.0,2029.0,2712
40.0,390.0,430,1221.0,799.0,2020.0,2712
28.0,332.0,360,1209.0,741.0,1950.0,2713
39.0,383.0,422,1220.0,792.0,2012.0,2713
16.0,392.0,408,1197.0,801.0,1998.0,2713
68.0,259.0,327,1249.0,668.0,1917.0,2714
24.0,400.0,424,1205.0,809.0,2014.0,2714
10.0,437.0,447,1191.0,846.0,2037.0,2714
35.0,208.0,243,1216.0,617.0,1833.0,2715
20.0,363.0,383,1201.0,772.0,1973.0,2715
40.0,389.0,429,1221.0,798.0,2019.0,2715
48.0,244.0,292,1229.0,653.0,1882.0,2716
24.0,332.0,356,1205.0,741.0,1946.0,2716
19.0,359.0,378,1200.0,768.0,1968.0,2716
35.0,210.0,245,1216.0,619.0,1835.0,2717
46.0,259.0,305,1227.0,668.0,1895.0,2717
43.0,244.0,287,1224.0,653.0,1877.0,2717
49.0,270.0,319,1230.0,679.0,1909.0,2718
25.0,372.0,397,1206.0,781.0,1987.0,2718
51.0,272.0,323,1232.0,681.0,1913.0,2718
44.0,208.0,252,1225.0,617.0,1842.0,2719
30.0,313.0,343,1211.0,722.0,1933.0,2719
39.0,331.0,370,1220.0,740.0,1960.0,2719
33.0,293.0,326,1214.0,702.0,1916.0,2720
35.0,328.0,363,1216.0,737.0,1953.0,2720
50.0,425.0,475,1231.0,834.0,2065.0,2720
50.0,350.0,400,1231.0,759.0,1990.0,2721
76.0,316.0,392,1257.0,725.0,1982.0,2721
53.0,317.0,370,1234.0,726.0,1960.0,2721
76.0,137.0,213,1257.0,546.0,1803.0,2722
60.0,314.0,374,1241.0,723.0,1964.0,2722
29.0,348.0,377,1210.0,757.0,1967.0,2722
50.0,275.0,325,1231.0,684.0,1915.0,2723
48.0,250.0,298,1229.0,659.0,1888.0,2723
66.0,225.0,291,1247.0,634.0,1881.0,2723
75.0,247.0,322,1256.0,656.0,1912.0,2724
59.0,321.0,380,1240.0,730.0,1970.0,2724
24.0,289.0,313,1205.0,698.0,1903.0,2724
8.0,414.0,422,1189.0,823.0,2012.0,2725
15.0,427.0,442,1196.0,836.0,2032.0,2725
12.0,448.0,460,1193.0,857.0,2050.0,2725
27.0,279.0,306,1208.0,688.0,1896.0,2726
47.0,300.0,347,1228.0,709.0,1937.0,2726
26.0,340.0,366,1207.0,749.0,1956.0,2726
28.0,265.0,293,1209.0,674.0,1883.0,2727
20.0,335.0,355,1201.0,744.0,1945.0,2727
11.0,372.0,383,1192.0,781.0,1973.0,2727
37.0,316.0,353,1218.0,725.0,1943.0,2728
27.0,247.0,274,1208.0,656.0,1864.0,2728
26.0,369.0,395,1207.0,778.0,1985.0,2728
56.0,296.0,352,1237.0,705.0,1942.0,2729
26.0,235.0,261,1207.0,644.0,1851.0,2729
33.0,375.0,408,1214.0,784.0,1998.0,2729
50.0,243.0,293,1231.0,652.0,1883.0,2730
30.0,321.0,351,1211.0,730.0,1941.0,2730
35.0,304.0,339,1216.0,713.0,1929.0,2730
7.0,413.0,420,1188.0,822.0,2010.0,2731
42.0,399.0,441,1223.0,808.0,2031.0,2731
24.0,331.0,355,1205.0,740.0,1945.0,2731
24.0,320.0,344,1205.0,729.0,1934.0,2732
27.0,358.0,385,1208.0,767.0,1975.0,2732
7.0,380.0,387,1188.0,789.0,1977.0,2732
47.0,316.0,363,1228.0,725.0,1953.0,2733
28.0,256.0,284,1209.0,665.0,1874.0,2733
31.0,342.0,373,1212.0,751.0,1963.0,2733
49.0,390.0,439,1230.0,799.0,2029.0,2734
8.0,347.0,355,1189.0,756.0,1945.0,2734
39.0,325.0,364,1220.0,734.0,1954.0,2734
19.0,289.0,308,1200.0,698.0,1898.0,2735
14.0,381.0,395,1195.0,790.0,1985.0,2735
41.0,464.0,505,1222.0,873.0,2095.0,2735
25.0,380.0,405,1206.0,789.0,1995.0,2736
72.0,331.0,403,1253.0,740.0,1993.0,2736
31.0,312.0,343,1212.0,721.0,1933.0,2736
43.0,318.0,361,1224.0,727.0,1951.0,2737
43.0,387.0,430,1224.0,796.0,2020.0,2737
28.0,365.0,393,1209.0,774.0,1983.0,2737
44.0,256.0,300,1225.0,665.0,1890.0,2738
16.0,301.0,317,1197.0,710.0,1907.0,2738
31.0,345.0,376,1212.0,754.0,1966.0,2738
32.0,203.0,235,1213.0,612.0,1825.0,2739
21.0,281.0,302,1202.0,690.0,1892.0,2739
38.0,319.0,357,1219.0,728.0,1947.0,2739
15.0,316.0,331,1196.0,725.0,1921.0,2740
67.0,440.0,507,1248.0,849.0,2097.0,2740
26.0,331.0,357,1207.0,740.0,1947.0,2740
41.0,361.0,402,1222.0,770.0,1992.0,2741
36.0,505.0,541,1217.0,914.0,2131.0,2741
37.0,282.0,319,1218.0,691.0,1909.0,2741
16.0,335.0,351,1197.0,744.0,1941.0,2742
33.0,202.0,235,1214.0,611.0,1825.0,2742
57.0,257.0,314,1238.0,666.0,1904.0,2742
17.0,374.0,391,1198.0,783.0,1981.0,2743
27.0,380.0,407,1208.0,789.0,1997.0,2743
33.0,375.0,408,1214.0,784.0,1998.0,2743
50.0,244.0,294,1231.0,653.0,1884.0,2744
25.0,446.0,471,1206.0,855.0,2061.0,2744
12.0,481.0,493,1193.0,890.0,2083.0,2744
22.0,362.0,384,1203.0,771.0,1974.0,2745
18.0,254.0,272,1199.0,663.0,1862.0,2745
85.0,262.0,347,1266.0,671.0,1937.0,2745
34.0,209.0,243,1215.0,618.0,1833.0,2746
90.0,213.0,303,1271.0,622.0,1893.0,2746
72.0,297.0,369,1253.0,706.0,1959.0,2746
19.0,346.0,365,1200.0,755.0,1955.0,2747
24.0,273.0,297,1205.0,682.0,1887.0,2747
40.0,292.0,332,1221.0,701.0,1922.0,2747
37.0,375.0,412,1218.0,784.0,2002.0,2748
27.0,399.0,426,1208.0,808.0,2016.0,2748
43.0,361.0,404,1224.0,770.0,1994.0,2748
37.0,246.0,283,1218.0,655.0,1873.0,2749
24.0,287.0,311,1205.0,696.0,1901.0,2749
47.0,263.0,310,1228.0,672.0,1900.0,2749
25.0,377.0,402,1206.0,786.0,1992.0,2750
52.0,277.0,329,1233.0,686.0,1919.0,2750
9.0,337.0,346,1190.0,746.0,1936.0,2750
37.0,315.0,352,1218.0,724.0,1942.0,2751
39.0,357.0,396,1220.0,766.0,1986.0,2751
15.0,226.0,241,1196.0,635.0,1831.0,2751
79.0,221.0,300,1260.0,630.0,1890.0,2752
25.0,385.0,410,1206.0,794.0,2000.0,2752
31.0,298.0,329,1212.0,707.0,1919.0,2752
33.0,349.0,382,1214.0,758.0,1972.0,2753
28.0,245.0,273,1209.0,654.0,1863.0,2753
37.0,439.0,476,1218.0,848.0,2066.0,2753
56.0,223.0,279,1237.0,632.0,1869.0,2754
36.0,232.0,268,1217.0,641.0,1858.0,2754
33.0,416.0,449,1214.0,825.0,2039.0,2754
45.0,230.0,275,1226.0,639.0,1865.0,2755
46.0,330.0,376,1227.0,739.0,1966.0,2755
42.0,463.0,505,1223.0,872.0,2095.0,2755
19.0,325.0,344,1200.0,734.0,1934.0,2756
56.0,286.0,342,1237.0,695.0,1932.0,2756
14.0,321.0,335,1195.0,730.0,1925.0,2756
47.0,384.0,431,1228.0,793.0,2021.0,2757
7.0,354.0,361,1188.0,763.0,1951.0,2757
43.0,336.0,379,1224.0,745.0,1969.0,2757
16.0,391.0,407,1197.0,800.0,1997.0,2758
39.0,327.0,366,1220.0,736.0,1956.0,2758
26.0,408.0,434,1207.0,817.0,2024.0,2758
32.0,216.0,248,1213.0,625.0,1838.0,2759
72.0,246.0,318,1253.0,655.0,1908.0,2759
42.0,231.0,273,1223.0,640.0,1863.0,2759
27.0,491.0,518,1208.0,900.0,2108.0,2760
69.0,309.0,378,1250.0,718.0,1968.0,2760
55.0,248.0,303,1236.0,657.0,1893.0,2760
20.0,344.0,364,1201.0,753.0,1954.0,2761
29.0,297.0,326,1210.0,706.0,1916.0,2761
59.0,317.0,376,1240.0,726.0,1966.0,2761
26.0,436.0,462,1207.0,845.0,2052.0,2762
48.0,399.0,447,1229.0,808.0,2037.0,2762
26.0,339.0,365,1207.0,748.0,1955.0,2762
28.0,279.0,307,1209.0,688.0,1897.0,2763
61.0,192.0,253,1242.0,601.0,1843.0,2763
48.0,293.0,341,1229.0,702.0,1931.0,2763
34.0,344.0,378,1215.0,753.0,1968.0,2764
65.0,261.0,326,1246.0,670.0,1916.0,2764
73.0,334.0,407,1254.0,743.0,1997.0,2764
61.0,284.0,345,1242.0,693.0,1935.0,2765
30.0,354.0,384,1211.0,763.0,1974.0,2765
21.0,288.0,309,1202.0,697.0,1899.0,2765
29.0,384.0,413,1210.0,793.0,2003.0,2766
26.0,407.0,433,1207.0,816.0,2023.0,2766
28.0,306.0,334,1209.0,715.0,1924.0,2766
44.0,288.0,332,1225.0,697.0,1922.0,2767
51.0,435.0,486,1232.0,844.0,2076.0,2767
33.0,463.0,496,1214.0,872.0,2086.0,2767
46.0,376.0,422,1227.0,785.0,2012.0,2768
65.0,337.0,402,1246.0,746.0,1992.0,2768
86.0,275.0,361,1267.0,684.0,1951.0,2768
87.0,285.0,372,1268.0,694.0,1962.0,2769
23.0,355.0,378,1204.0,764.0,1968.0,2769
56.0,260.0,316,1237.0,669.0,1906.0,2769
18.0,326.0,344,1199.0,735.0,1934.0,2770
30.0,331.0,361,1211.0,740.0,1951.0,2770
36.0,408.0,444,1217.0,817.0,2034.0,2770
35.0,250.0,285,1216.0,659.0,1875.0,2771
19.0,318.0,337,1200.0,727.0,1927.0,2771
36.0,331.0,367,1217.0,740.0,1957.0,2771
38.0,317.0,355,1219.0,726.0,1945.0,2772
70.0,280.0,350,1251.0,689.0,1940.0,2772
53.0,344.0,397,1234.0,753.0,1987.0,2772
25.0,379.0,404,1206.0,788.0,1994.0,2773
43.0,377.0,420,1224.0,786.0,2010.0,2773
17.0,306.0,323,1198.0,715.0,1913.0,2773
21.0,356.0,377,1202.0,765.0,1967.0,2774
33.0,422.0,455,1214.0,831.0,2045.0,2774
47.0,334.0,381,1228.0,743.0,1971.0,2774
20.0,299.0,319,1201.0,708.0,1909.0,2775
34.0,391.0,425,1215.0,800.0,2015.0,2775
24.0,308.0,332,1205.0,717.0,1922.0,2775
69.0,257.0,326,1250.0,666.0,1916.0,2776
78.0,258.0,336,1259.0,667.0,1926.0,2776
57.0,261.0,318,1238.0,670.0,1908.0,2776
80.0,220.0,300,1261.0,629.0,1890.0,2777
29.0,214.0,243,1210.0,623.0,1833.0,2777
23.0,344.0,367,1204.0,753.0,1957.0,2777
29.0,297.0,326,1210.0,706.0,1916.0,2778
47.0,118.0,165,1228.0,527.0,1755.0,2778
51.0,454.0,505,1232.0,863.0,2095.0,2778
41.0,422.0,463,1222.0,831.0,2053.0,2779
29.0,259.0,288,1210.0,668.0,1878.0,2779
21.0,303.0,324,1202.0,712.0,1914.0,2779
57.0,355.0,412,1238.0,764.0,2002.0,2780
27.0,264.0,291,1208.0,673.0,1881.0,2780
52.0,331.0,383,1233.0,740.0,1973.0,2780
17.0,366.0,383,1198.0,775.0,1973.0,2781
86.0,304.0,390,1267.0,713.0,1980.0,2781
12.0,343.0,355,1193.0,752.0,1945.0,2781
56.0,341.0,397,1237.0,750.0,1987.0,2782
24.0,276.0,300,1205.0,685.0,1890.0,2782
32.0,169.0,201,1213.0,578.0,1791.0,2782
8.0,320.0,328,1189.0,729.0,1918.0,2783
37.0,348.0,385,1218.0,757.0,1975.0,2783
29.0,275.0,304,1210.0,684.0,1894.0,2783
38.0,339.0,377,1219.0,748.0,1967.0,2784
49.0,365.0,414,1230.0,774.0,2004.0,2784
56.0,369.0,425,1237.0,778.0,2015.0,2784
66.0,217.0,283,1247.0,626.0,1873.0,2785
34.0,304.0,338,1215.0,713.0,1928.0,2785
6.0,377.0,383,1187.0,786.0,1973.0,2785
39.0,249.0,288,1220.0,658.0,1878.0,2786
63.0,335.0,398,1244.0,744.0,1988.0,2786
29.0,268.0,297,1210.0,677.0,1887.0,2786
16.0,391.0,407,1197.0,800.0,1997.0,2787
37.0,386.0,423,1218.0,795.0,2013.0,2787
85.0,339.0,424,1266.0,748.0,2014.0,2787
35.0,199.0,234,1216.0,608.0,1824.0,2788
32.0,284.0,316,1213.0,693.0,1906.0,2788
43.0,263.0,306,1224.0,672.0,1896.0,2788
33.0,278.0,311,1214.0,687.0,1901.0,2789
25.0,403.0,428,1206.0,812.0,2018.0,2789
3.0,413.0,416,1184.0,822.0,2006.0,2789
28.0,316.0,344,1209.0,725.0,1934.0,2790
19.0,405.0,424,1200.0,814.0,2014.0,2790
28.0,353.0,381,1209.0,762.0,1971.0,2790
30.0,274.0,304,1211.0,683.0,1894.0,2791
38.0,392.0,430,1219.0,801.0,2020.0,2791
16.0,346.0,362,1197.0,755.0,1952.0,2791
31.0,248.0,279,1212.0,657.0,1869.0,2792
28.0,299.0,327,1209.0,708.0,1917.0,2792
50.0,437.0,487,1231.0,846.0,2077.0,2792
32.0,222.0,254,1213.0,631.0,1844.0,2793
68.0,324.0,392,1249.0,733.0,1982.0,2793
37.0,425.0,462,1218.0,834.0,2052.0,2793
19.0,376.0,395,1200.0,785.0,1985.0,2794
54.0,243.0,297,1235.0,652.0,1887.0,2794
20.0,384.0,404,1201.0,793.0,1994.0,2794
14.0,353.0,367,1195.0,762.0,1957.0,2795
42.0,377.0,419,1223.0,786.0,2009.0,2795
49.0,315.0,364,1230.0,724.0,1954.0,2795
39.0,316.0,355,1220.0,725.0,1945.0,2796
46.0,383.0,429,1227.0,792.0,2019.0,2796
13.0,318.0,331,1194.0,727.0,1921.0,2796
17.0,294.0,311,1198.0,703.0,1901.0,2797
24.0,233.0,257,1205.0,642.0,1847.0,2797
39.0,327.0,366,1220.0,736.0,1956.0,2797
22.0,254.0,276,1203.0,663.0,1866.0,2798
53.0,275.0,328,1234.0,684.0,1918.0,2798
20.0,377.0,397,1201.0,786.0,1987.0,2798
27.0,435.0,462,1208.0,844.0,2052.0,2799
33.0,292.0,325,1214.0,701.0,1915.0,2799
23.0,324.0,347,1204.0,733.0,1937.0,2799
49.0,268.0,317,1230.0,677.0,1907.0,2800
59.0,380.0,439,1240.0,789.0,2029.0,2800
48.0,227.0,275,1229.0,636.0,1865.0,2800
17.0,301.0,318,1198.0,710.0,1908.0,2801
72.0,421.0,493,1253.0,830.0,2083.0,2801
26.0,347.0,373,1207.0,756.0,1963.0,2801
37.0,549.0,586,1218.0,958.0,2176.0,2802
29.0,412.0,441,1210.0,821.0,2031.0,2802
24.0,368.0,392,1205.0,777.0,1982.0,2802
37.0,206.0,243,1218.0,615.0,1833.0,2803
33.0,408.0,441,1214.0,817.0,2031.0,2803
38.0,357.0,395,1219.0,766.0,1985.0,2803
58.0,214.0,272,1239.0,623.0,1862.0,2804
22.0,318.0,340,1203.0,727.0,1930.0,2804
49.0,305.0,354,1230.0,714.0,1944.0,2804
30.0,368.0,398,1211.0,777.0,1988.0,2805
11.0,348.0,359,1192.0,757.0,1949.0,2805
53.0,212.0,265,1234.0,621.0,1855.0,2805
41.0,251.0,292,1222.0,660.0,1882.0,2806
17.0,349.0,366,1198.0,758.0,1956.0,2806
27.0,214.0,241,1208.0,623.0,1831.0,2806
42.0,391.0,433,1223.0,800.0,2023.0,2807
27.0,412.0,439,1208.0,821.0,2029.0,2807
30.0,434.0,464,1211.0,843.0,2054.0,2807
28.0,317.0,345,1209.0,726.0,1935.0,2808
18.0,374.0,392,1199.0,783.0,1982.0,2808
24.0,423.0,447,1205.0,832.0,2037.0,2808
86.0,312.0,398,1267.0,721.0,1988.0,2809
24.0,268.0,292,1205.0,677.0,1882.0,2809
38.0,433.0,471,1219.0,842.0,2061.0,2809
59.0,363.0,422,1240.0,772.0,2012.0,2810
38.0,411.0,449,1219.0,820.0,2039.0,2810
9.0,374.0,383,1190.0,783.0,1973.0,2810
29.0,239.0,268,1210.0,648.0,1858.0,2811
27.0,315.0,342,1208.0,724.0,1932.0,2811
22.0,358.0,380,1203.0,767.0,1970.0,2811
23.0,243.0,266,1204.0,652.0,1856.0,2812
37.0,457.0,494,1218.0,866.0,2084.0,2812
21.0,315.0,336,1202.0,724.0,1926.0,2812
41.0,310.0,351,1222.0,719.0,1941.0,2813
45.0,434.0,479,1226.0,843.0,2069.0,2813
54.0,368.0,422,1235.0,777.0,2012.0,2813
42.0,518.0,560,1223.0,927.0,2150.0,2814
33.0,364.0,397,1214.0,773.0,1987.0,2814
35.0,330.0,365,1216.0,739.0,1955.0,2814
33.0,365.0,398,1214.0,774.0,1988.0,2815
28.0,228.0,256,1209.0,637.0,1846.0,2815
37.0,318.0,355,1218.0,727.0,1945.0,2815
26.0,127.0,153,1207.0,536.0,1743.0,2816
71.0,349.0,420,1252.0,758.0,2010.0,2816
39.0,334.0,373,1220.0,743.0,1963.0,2816
51.0,183.0,234,1232.0,592.0,1824.0,2817
45.0,455.0,500,1226.0,864.0,2090.0,2817
48.0,297.0,345,1229.0,706.0,1935.0,2817
27.0,242.0,269,1208.0,651.0,1859.0,2818
20.0,392.0,412,1201.0,801.0,2002.0,2818
16.0,434.0,450,1197.0,843.0,2040.0,2818
30.0,360.0,390,1211.0,769.0,1980.0,2819
59.0,233.0,292,1240.0,642.0,1882.0,2819
58.0,337.0,395,1239.0,746.0,1985.0,2819
20.0,407.0,427,1201.0,816.0,2017.0,2820
13.0,421.0,434,1194.0,830.0,2024.0,2820
33.0,329.0,362,1214.0,738.0,1952.0,2820
9.0,413.0,422,1190.0,822.0,2012.0,2821
5.0,328.0,333,1186.0,737.0,1923.0,2821
9.0,362.0,371,1190.0,771.0,1961.0,2821
27.0,291.0,318,1208.0,700.0,1908.0,2822
32.0,253.0,285,1213.0,662.0,1875.0,2822
32.0,322.0,354,1213.0,731.0,1944.0,2822
32.0,393.0,425,1213.0,802.0,2015.0,2823
32.0,352.0,384,1213.0,761.0,1974.0,2823
32.0,435.0,467,1213.0,844.0,2057.0,2823
40.0,409.0,449,1221.0,818.0,2039.0,2824
54.0,297.0,351,1235.0,706.0,1941.0,2824
24.0,320.0,344,1205.0,729.0,1934.0,2824
17.0,298.0,315,1198.0,707.0,1905.0,2825
26.0,342.0,368,1207.0,751.0,1958.0,2825
31.0,408.0,439,1212.0,817.0,2029.0,2825
15.0,379.0,394,1196.0,788.0,1984.0,2826
31.0,356.0,387,1212.0,765.0,1977.0,2826
33.0,294.0,327,1214.0,703.0,1917.0,2826
52.0,342.0,394,1233.0,751.0,1984.0,2827
31.0,293.0,324,1212.0,702.0,1914.0,2827
39.0,307.0,346,1220.0,716.0,1936.0,2827
16.0,279.0,295,1197.0,688.0,1885.0,2828
34.0,298.0,332,1215.0,707.0,1922.0,2828
36.0,240.0,276,1217.0,649.0,1866.0,2828
26.0,334.0,360,1207.0,743.0,1950.0,2829
41.0,259.0,300,1222.0,668.0,1890.0,2829
20.0,352.0,372,1201.0,761.0,1962.0,2829
43.0,372.0,415,1224.0,781.0,2005.0,2830
23.0,313.0,336,1204.0,722.0,1926.0,2830
32.0,351.0,383,1213.0,760.0,1973.0,2830
30.0,227.0,257,1211.0,636.0,1847.0,2831
23.0,347.0,370,1204.0,756.0,1960.0,2831
19.0,354.0,373,1200.0,763.0,1963.0,2831
30.0,270.0,300,1211.0,679.0,1890.0,2832
78.0,324.0,402,1259.0,733.0,1992.0,2832
58.0,318.0,376,1239.0,727.0,1966.0,2832
39.0,398.0,437,1220.0,807.0,2027.0,2833
5.0,287.0,292,1186.0,696.0,1882.0,2833
3.0,389.0,392,1184.0,798.0,1982.0,2833
58.0,264.0,322,1239.0,673.0,1912.0,2834
24.0,323.0,347,1205.0,732.0,1937.0,2834
30.0,355.0,385,1211.0,764.0,1975.0,2834
47.0,262.0,309,1228.0,671.0,1899.0,2835
29.0,317.0,346,1210.0,726.0,1936.0,2835
14.0,314.0,328,1195.0,723.0,1918.0,2835
44.0,292.0,336,1225.0,701.0,1926.0,2836
20.0,290.0,310,1201.0,699.0,1900.0,2836
74.0,345.0,419,1255.0,754.0,2009.0,2836
40.0,297.0,337,1221.0,706.0,1927.0,2837
15.0,274.0,289,1196.0,683.0,1879.0,2837
37.0,373.0,410,1218.0,782.0,2000.0,2837
65.0,127.0,192,1246.0,536.0,1782.0,2838
49.0,292.0,341,1230.0,701.0,1931.0,2838
31.0,273.0,304,1212.0,682.0,1894.0,2838
30.0,142.0,172,1211.0,551.0,1762.0,2839
25.0,347.0,372,1206.0,756.0,1962.0,2839
40.0,307.0,347,1221.0,716.0,1937.0,2839
12.0,266.0,278,1193.0,675.0,1868.0,2840
29.0,345.0,374,1210.0,754.0,1964.0,2840
49.0,303.0,352,1230.0,712.0,1942.0,2840
33.0,318.0,351,1214.0,727.0,1941.0,2841
48.0,210.0,258,1229.0,619.0,1848.0,2841
34.0,399.0,433,1215.0,808.0,2023.0,2841
40.0,386.0,426,1221.0,795.0,2016.0,2842
8.0,269.0,277,1189.0,678.0,1867.0,2842
40.0,382.0,422,1221.0,791.0,2012.0,2842
31.0,322.0,353,1212.0,731.0,1943.0,2843
35.0,359.0,394,1216.0,768.0,1984.0,2843
46.0,404.0,450,1227.0,813.0,2040.0,2843
36.0,239.0,275,1217.0,648.0,1865.0,2844
34.0,325.0,359,1215.0,734.0,1949.0,2844
32.0,209.0,241,1213.0,618.0,1831.0,2844
33.0,210.0,243,1214.0,619.0,1833.0,2845
71.0,412.0,483,1252.0,821.0,2073.0,2845
72.0,450.0,522,1253.0,859.0,2112.0,2845
47.0,323.0,370,1228.0,732.0,1960.0,2846
52.0,222.0,274,1233.0,631.0,1864.0,2846
33.0,257.0,290,1214.0,666.0,1880.0,2846
28.0,252.0,280,1209.0,661.0,1870.0,2847
47.0,233.0,280,1228.0,642.0,1870.0,2847
27.0,183.0,210,1208.0,592.0,1800.0,2847
14.0,239.0,253,1195.0,648.0,1843.0,2848
72.0,187.0,259,1253.0,596.0,1849.0,2848
67.0,312.0,379,1248.0,721.0,1969.0,2848
17.0,324.0,341,1198.0,733.0,1931.0,2849
48.0,323.0,371,1229.0,732.0,1961.0,2849
10.0,350.0,360,1191.0,759.0,1950.0,2849
62.0,314.0,376,1243.0,723.0,1966.0,2850
22.0,345.0,367,1203.0,754.0,1957.0,2850
48.0,342.0,390,1229.0,751.0,1980.0,2850
88.0,225.0,313,1269.0,634.0,1903.0,2851
15.0,327.0,342,1196.0,736.0,1932.0,2851
30.0,269.0,299,1211.0,678.0,1889.0,2851
17.0,339.0,356,1198.0,748.0,1946.0,2852
49.0,347.0,396,1230.0,756.0,1986.0,2852
43.0,457.0,500,1224.0,866.0,2090.0,2852
29.0,378.0,407,1210.0,787.0,1997.0,2853
48.0,316.0,364,1229.0,725.0,1954.0,2853
30.0,212.0,242,1211.0,621.0,1832.0,2853
8.0,305.0,313,1189.0,714.0,1903.0,2854
52.0,344.0,396,1233.0,753.0,1986.0,2854
26.0,360.0,386,1207.0,769.0,1976.0,2854
18.0,287.0,305,1199.0,696.0,1895.0,2855
36.0,362.0,398,1217.0,771.0,1988.0,2855
33.0,432.0,465,1214.0,841.0,2055.0,2855
15.0,425.0,440,1196.0,834.0,2030.0,2856
77.0,306.0,383,1258.0,715.0,1973.0,2856
14.0,264.0,278,1195.0,673.0,1868.0,2856
45.0,175.0,220,1226.0,584.0,1810.0,2857
41.0,369.0,410,1222.0,778.0,2000.0,2857
27.0,322.0,349,1208.0,731.0,1939.0,2857
51.0,308.0,359,1232.0,717.0,1949.0,2858
68.0,309.0,377,1249.0,718.0,1967.0,2858
50.0,340.0,390,1231.0,749.0,1980.0,2858
7.0,330.0,337,1188.0,739.0,1927.0,2859
11.0,444.0,455,1192.0,853.0,2045.0,2859
69.0,323.0,392,1250.0,732.0,1982.0,2859
56.0,327.0,383,1237.0,736.0,1973.0,2860
52.0,364.0,416,1233.0,773.0,2006.0,2860
25.0,239.0,264,1206.0,648.0,1854.0,2860
25.0,415.0,440,1206.0,824.0,2030.0,2861
48.0,387.0,435,1229.0,796.0,2025.0,2861
12.0,269.0,281,1193.0,678.0,1871.0,2861
43.0,291.0,334,1224.0,700.0,1924.0,2862
21.0,332.0,353,1202.0,741.0,1943.0,2862
22.0,336.0,358,1203.0,745.0,1948.0,2862
77.0,290.0,367,1258.0,699.0,1957.0,2863
44.0,338.0,382,1225.0,747.0,1972.0,2863
12.0,373.0,385,1193.0,782.0,1975.0,2863
33.0,362.0,395,1214.0,771.0,1985.0,2864
49.0,305.0,354,1230.0,714.0,1944.0,2864
16.0,398.0,414,1197.0,807.0,2004.0,2864
13.0,437.0,450,1194.0,846.0,2040.0,2865
23.0,323.0,346,1204.0,732.0,1936.0,2865
63.0,217.0,280,1244.0,626.0,1870.0,2865
55.0,256.0,311,1236.0,665.0,1901.0,2866
72.0,238.0,310,1253.0,647.0,1900.0,2866
38.0,324.0,362,1219.0,733.0,1952.0,2866
61.0,372.0,433,1242.0,781.0,2023.0,2867
35.0,349.0,384,1216.0,758.0,1974.0,2867
58.0,381.0,439,1239.0,790.0,2029.0,2867
23.0,390.0,413,1204.0,799.0,2003.0,2868
32.0,252.0,284,1213.0,661.0,1874.0,2868
42.0,291.0,333,1223.0,700.0,1923.0,2868
14.0,346.0,360,1195.0,755.0,1950.0,2869
12.0,439.0,451,1193.0,848.0,2041.0,2869
13.0,369.0,382,1194.0,778.0,1972.0,2869
32.0,277.0,309,1213.0,686.0,1899.0,2870
16.0,359.0,375,1197.0,768.0,1965.0,2870
60.0,307.0,367,1241.0,716.0,1957.0,2870
59.0,372.0,431,1240.0,781.0,2021.0,2871
9.0,460.0,469,1190.0,869.0,2059.0,2871
35.0,282.0,317,1216.0,691.0,1907.0,2871
57.0,304.0,361,1238.0,713.0,1951.0,2872
34.0,395.0,429,1215.0,804.0,2019.0,2872
21.0,436.0,457,1202.0,845.0,2047.0,2872
41.0,342.0,383,1222.0,751.0,1973.0,2873
12.0,220.0,232,1193.0,629.0,1822.0,2873
57.0,414.0,471,1238.0,823.0,2061.0,2873
34.0,313.0,347,1215.0,722.0,1937.0,2874
23.0,313.0,336,1204.0,722.0,1926.0,2874
25.0,446.0,471,1206.0,855.0,2061.0,2874
19.0,317.0,336,1200.0,726.0,1926.0,2875
39.0,235.0,274,1220.0,644.0,1864.0,2875
39.0,307.0,346,1220.0,716.0,1936.0,2875
36.0,346.0,382,1217.0,755.0,1972.0,2876
37.0,365.0,402,1218.0,774.0,1992.0,2876
22.0,297.0,319,1203.0,706.0,1909.0,2876
58.0,324.0,382,1239.0,733.0,1972.0,2877
74.0,246.0,320,1255.0,655.0,1910.0,2877
51.0,229.0,280,1232.0,638.0,1870.0,2877
