PPO2,PPO2,DQN,DQN,Actor-Critic,Actor-Critic,ep
357.9894366,9.105048706,357.8758865,177.9200683,357.9409722,23.6757689,4328
357.9788732,8.062752197,357.822695,177.8686394,357.8715278,26.43357525,4329
357.9894366,6.576474585,357.8829787,177.9390463,357.8784722,43.46674675,4330
357.9683099,8.222724356,357.8368794,177.8758898,357.9201389,21.47128079,4331
357.9859155,9.149687005,357.8617021,177.9125246,357.8784722,22.75849309,4332
357.9859155,8.952513696,357.8723404,177.9238251,357.90625,22.77834863,4333
357.9577465,8.387192996,357.8120567,177.8715474,357.8194444,21.65853669,4334
357.971831,8.820530233,357.9113475,177.9637472,357.90625,22.38441734,4335
357.9859155,8.236944846,357.8794326,177.9294114,357.9618056,24.1008052,4336
357.9859155,9.565430004,357.9219858,178.0043168,357.9201389,23.8192565,4337
357.9753521,9.737370352,357.9042553,177.9544148,357.8888889,25.82420174,4338
357.9788732,7.541206161,357.858156,177.9093312,357.8402778,20.55734774,4339
357.9894366,7.496743584,357.8617021,177.9194237,357.8888889,24.40034426,4340
357.9788732,6.780418766,357.9503546,177.9921432,357.84375,25.33576006,4341
357.9859155,8.154139843,357.8758865,177.9323912,357.7951389,29.11963323,4342
357.9929577,8.701002884,357.8829787,177.9217054,357.8506944,25.2175497,4343
357.9929577,7.833713598,357.9397163,177.9852775,357.7986111,30.76197858,4344
357.9859155,8.573538696,357.9539007,178.0023763,357.9513889,18.30867522,4345
357.9577465,7.038003362,357.9432624,177.9892534,357.8298611,25.248344,4346
357.9788732,5.957334302,357.9574468,178.020479,357.9513889,27.16938867,4347
357.9859155,9.905341225,357.8758865,177.9377853,357.90625,21.37282014,4348
357.9859155,7.956668733,357.9326241,177.9908353,357.875,25.62148857,4349
357.9929577,9.655907586,357.9680851,178.0313376,357.9097222,24.7394964,4350
357.9823944,8.377127574,357.9042553,177.9516726,357.9409722,22.10661698,4351
357.9683099,9.77014885,357.8687943,177.9309365,357.7847222,35.2571704,4352
357.9859155,7.489371207,357.9007092,177.9517408,357.90625,33.03686131,4353
357.9612676,10.20221845,357.9184397,177.9654765,357.8923611,23.2522258,4354
357.9859155,8.043490268,357.9184397,177.9616434,357.8506944,19.24793729,4355
357.9612676,7.561898255,357.8900709,177.9346555,357.8229167,25.83581746,4356
357.9859155,7.20302118,357.9716312,178.0167523,357.8715278,23.37955159,4357
357.9859155,9.841829947,357.9255319,177.9686535,357.9131944,24.25517885,4358
357.9788732,6.913433641,357.9468085,177.9925667,357.8402778,29.26058252,4359
357.9788732,7.849609358,357.8865248,177.9294812,357.8923611,30.05194863,4360
357.9859155,6.731071827,357.9326241,177.9836653,357.8854167,27.82398296,4361
357.9788732,6.91960977,357.9468085,177.9875431,357.9201389,25.67955925,4362
357.9788732,7.830223716,357.9078014,177.9529941,357.8402778,27.34125165,4363
357.9823944,8.587646717,357.9007092,177.9399775,357.8784722,27.24670675,4364
357.971831,10.19180058,357.8368794,177.8886,357.8715278,27.16369744,4365
357.9859155,6.302623199,357.9042553,177.9579409,357.8263889,25.8658169,4366
357.9964789,8.919281256,357.9468085,177.9902072,357.875,24.99146394,4367
357.9859155,6.787850675,357.8971631,177.9399792,357.9201389,27.08728359,4368
357.9788732,7.59745449,357.8971631,177.9744785,357.8923611,26.48492551,4369
357.9542254,7.96683791,357.9326241,177.9812986,357.875,25.11322495,4370
357.9859155,8.335033748,357.9361702,177.9833189,357.8854167,24.86350481,4371
357.9859155,8.001643817,357.7553191,177.8065232,357.9652778,26.27025912,4372
357.9823944,9.898304357,357.8049645,177.8685999,357.8715278,23.91396635,4373
357.9823944,8.954689346,357.9468085,177.9965263,357.8819444,24.31915186,4374
357.9823944,17.80329543,357.9432624,177.9978245,357.71875,26.19973335,4375
357.9894366,8.468185752,357.9184397,177.9876448,357.78125,23.02725284,4376
357.9859155,14.97455229,357.9148936,177.9752714,357.8645833,22.45811327,4377
357.9753521,7.084727227,357.8865248,177.9447448,357.8645833,25.47297883,4378
357.9859155,8.351938122,357.9680851,178.0108936,357.7673611,28.30306389,4379
357.9788732,7.726321444,357.8652482,177.9273819,357.8541667,26.78824702,4380
357.943662,7.005158833,357.9078014,177.9580448,357.9444444,24.42844689,4381
357.9859155,7.344304971,357.9539007,178.0062985,357.8333333,34.14928361,4382
357.9859155,7.796191416,357.9539007,177.9952218,357.8159722,21.63445931,4383
357.9753521,6.663908049,357.9148936,177.9609928,357.9131944,24.50680712,4384
357.9823944,6.779776331,357.8758865,177.9193362,357.9444444,32.21855408,4385
357.9894366,7.099739029,357.929078,177.9688186,357.8263889,24.37782055,4386
357.9859155,6.18194128,357.9042553,177.9578301,357.9270833,21.21565013,4387
357.9753521,6.862014013,357.9503546,177.9959511,357.9270833,22.46556387,4388
357.9859155,6.380912147,357.8794326,177.9471036,357.8888889,20.75158163,4389
357.9859155,9.489527959,357.8900709,177.9302235,357.8506944,23.6078919,4390
357.9823944,7.561268524,357.9219858,177.9656509,357.7916667,25.83295969,4391
357.9788732,6.198718618,357.9503546,178.0014047,357.8819444,24.83375586,4392
357.9859155,9.065206456,357.8439716,177.9133034,357.7743056,25.27562214,4393
357.9788732,6.311975258,357.893617,177.9476605,357.9097222,30.4508872,4394
357.9859155,8.430238899,357.9716312,178.0176776,357.7847222,24.37492892,4395
357.9929577,7.088821173,357.9539007,178.0009807,357.8611111,28.3454439,4396
357.9753521,6.711245183,357.929078,177.985464,357.9513889,22.99769121,4397
357.9859155,10.86557561,357.9397163,178.0021743,357.8541667,24.62827779,4398
357.9788732,7.088581797,357.9326241,177.9836231,357.9583333,25.70831918,4399
357.971831,24.275307,357.9566787,178.0001758,357.9559322,24.68525425,4400
357.9577465,12.23150554,357.9422383,177.9937977,357.8610169,35.91611683,4401
357.9683099,9.744032985,357.9422383,178.0078536,357.8949153,23.52944515,4402
357.9647887,11.80423257,357.967509,178.0171886,357.9220339,23.18096515,4403
357.9683099,17.47886984,357.9205776,177.989155,357.9050847,29.32602536,4404
357.9788732,13.64256786,357.9422383,177.9975683,357.840678,22.21230787,4405
357.9683099,11.345679,357.9277978,177.9706927,357.9152542,26.67784011,4406
357.971831,12.63742422,357.9241877,177.9684669,357.9220339,28.81324082,4407
357.9647887,13.91268503,357.9422383,177.9915766,357.9152542,19.30920131,4408
357.9964789,15.76520653,357.9458484,177.9877175,357.8542373,28.44094574,4409
357.9577465,15.91263365,357.8628159,177.930959,357.8813559,21.89084392,4410
357.9647887,19.50858718,357.8483755,177.9096722,357.7661017,27.90524317,4411
357.9577465,12.03746429,357.9205776,177.9684157,357.9084746,21.62427467,4412
357.9542254,26.53682409,357.9422383,177.9887531,357.8847458,23.80337333,4413
357.9753521,10.51360992,357.9783394,178.0258397,357.9186441,19.66314207,4414
357.9683099,15.72069337,357.8411552,177.886381,357.9186441,25.93036691,4415
357.971831,21.13349858,357.8916968,177.9398521,357.9322034,28.37070748,4416
357.9964789,10.35063896,357.8808664,177.9317159,357.8542373,29.55684593,4417
357.9577465,11.06543584,357.9422383,177.9856674,357.9118644,24.42684259,4418
357.9683099,10.59342712,357.9422383,177.9949056,357.8779661,21.90215705,4419
357.9683099,9.535705349,357.9386282,177.9926544,357.8915254,20.05588259,4420
357.9683099,10.92190149,357.9097473,177.9870924,357.8847458,28.63711661,4421
357.9683099,9.457913146,357.9855596,178.03245,357.9186441,24.06337553,4422
357.9964789,9.691324731,357.8916968,177.9384776,357.8542373,25.03000623,4423
357.9647887,20.53492878,357.9891697,178.0308999,357.8711864,24.59356932,4424
357.9647887,13.57447243,357.9386282,178.001098,357.8983051,24.46716238,4425
357.9823944,10.73740976,357.9494585,177.996959,357.9186441,23.41652058,4426
357.9683099,9.918110485,357.9602888,178.0007015,357.9254237,23.72186897,4427
357.9859155,9.339961611,357.9314079,177.9861037,357.9762712,29.67517104,4428
357.9894366,23.19442676,357.9638989,178.0139932,357.8813559,25.18434366,4429
357.9859155,18.08067355,357.8808664,177.9383949,357.8847458,26.88500192,4430
357.9894366,8.560902771,357.9891697,178.0426828,357.8610169,23.0290415,4431
357.9683099,9.600004122,357.9350181,177.9842462,357.9254237,27.22731436,4432
357.9683099,10.04846585,357.9747292,178.0224045,357.8949153,22.33284564,4433
357.9612676,14.25201656,357.9061372,177.9621514,357.8508475,23.4910166,4434
357.9683099,8.169721371,357.8916968,177.9464352,357.9152542,24.73879133,4435
357.9683099,9.19945193,357.9350181,177.9751419,357.9288136,21.129191,4436
357.9683099,10.50253234,357.9061372,177.9427843,357.9525424,22.11192291,4437
357.9683099,9.479068231,357.9494585,177.9888786,357.9152542,25.75884975,4438
357.9683099,11.62193089,357.8772563,177.9416851,357.8745763,22.73889278,4439
357.971831,19.06656641,357.7906137,177.8550228,357.8677966,23.60900208,4440
357.9683099,9.765435707,357.8772563,177.9252348,357.9355932,19.73850642,4441
357.9788732,12.00029391,357.967509,178.0176503,357.8338983,21.63333057,4442
357.9859155,7.079134068,357.9494585,178.0039007,357.8305085,21.62492461,4443
357.9577465,13.91814235,357.9530686,177.9952379,357.9491525,20.99995619,4444
357.9964789,12.31265048,357.9458484,177.9856342,357.8949153,25.19337347,4445
357.9753521,8.165894901,357.9819495,178.0503882,357.9152542,25.08819334,4446
357.9683099,10.95571129,357.9458484,177.9978564,357.8067797,23.02477951,4447
357.9683099,8.657315589,357.8592058,177.9058084,357.8271186,28.06913054,4448
357.971831,16.12937651,357.8844765,177.9378744,357.8881356,25.66072046,4449
357.9823944,9.498606733,357.866426,177.9155626,357.8779661,25.44660899,4450
357.9683099,8.69652945,357.898917,177.951811,357.8067797,23.22327425,4451
357.9753521,8.385076825,357.9530686,178.006688,357.9050847,29.95597669,4452
357.9683099,9.883465267,357.9422383,177.9860934,357.9389831,25.46685966,4453
357.9894366,7.763417273,357.9241877,177.977137,357.8508475,23.9044458,4454
357.971831,7.606408528,357.9025271,177.9448272,357.8949153,21.51336138,4455
357.9683099,8.299836984,357.9747292,178.0176509,357.9186441,23.42230981,4456
357.9683099,7.98640617,357.9494585,178.0056732,357.9118644,27.99277382,4457
357.9859155,14.83538555,357.8916968,177.9416561,357.8881356,27.97196932,4458
357.9577465,8.186975332,357.9025271,177.9460365,357.8711864,24.27409434,4459
357.9542254,16.23120144,357.9711191,178.0191423,357.8610169,22.30572422,4460
357.9647887,10.40252977,357.9602888,178.0142603,357.8644068,22.42511363,4461
357.9683099,20.15078491,357.9097473,177.9519595,357.9220339,18.27724433,4462
357.971831,14.99507225,357.9566787,178.0025182,357.9559322,24.46299504,4463
357.9859155,7.281923663,357.9133574,177.9609899,357.8847458,23.20547433,4464
357.9683099,9.17331342,357.8772563,177.9312593,357.9220339,27.42896189,4465
357.9859155,8.062654228,357.9241877,177.9642952,357.8779661,20.30381608,4466
357.9964789,6.916391893,357.9386282,177.9986989,357.9186441,21.71945316,4467
357.9683099,6.677378627,357.9458484,177.9880556,357.9389831,24.99858407,4468
357.971831,10.18778783,357.9638989,178.0134747,357.9661017,39.52274564,4469
357.9683099,6.717851608,357.8592058,177.9115762,357.9186441,20.20615353,4470
357.9647887,6.424347985,357.9783394,178.0189416,357.9288136,24.67201857,4471
357.9683099,8.038788839,357.9205776,177.9720688,357.9118644,22.08765924,4472
357.9894366,6.990492148,357.9458484,177.9850954,357.8271186,21.00100724,4473
357.9964789,6.582818823,357.9277978,177.9824797,357.8542373,28.6838676,4474
357.9683099,8.052662266,357.9133574,177.9640886,357.8881356,23.72443549,4475
357.9683099,6.051680929,357.9169675,177.9673363,357.8745763,25.03485316,4476
357.9683099,5.805000477,357.9530686,177.9974399,357.9254237,27.88009856,4477
357.9683099,10.80481443,357.9494585,177.9926225,357.959322,24.50123671,4478
357.9577465,7.934233683,357.9205776,177.9778893,357.8644068,22.65145001,4479
357.9683099,7.389505726,357.9205776,177.9657722,357.8745763,23.8281981,4480
357.9683099,8.362051007,357.9530686,177.9924547,357.8474576,23.35732665,4481
357.971831,13.69098022,357.9530686,178.0007195,357.9322034,24.83566512,4482
357.9647887,15.63600693,357.9350181,177.9928278,357.9389831,17.31346863,4483
357.9683099,8.498437255,357.8736462,177.9242065,357.8711864,34.24499234,4484
357.9683099,5.954421615,357.9025271,177.9601831,357.8474576,24.71984239,4485
357.9753521,5.946157809,357.9819495,178.0257434,357.9220339,24.4871772,4486
357.9683099,7.339616664,357.9277978,177.969167,357.840678,28.99299337,4487
357.971831,7.316474409,357.9314079,177.9756004,357.8949153,23.19648588,4488
357.9964789,7.72836419,357.9169675,177.9642327,357.759322,21.06548304,4489
357.9647887,8.354099404,357.9494585,177.9966592,357.8915254,25.63997273,4490
357.9964789,7.010192045,357.9494585,178.004511,357.9084746,20.97272067,4491
357.9683099,4.975532999,357.8808664,177.9356023,357.9389831,23.41319586,4492
357.9683099,6.677042635,357.9711191,178.0117616,357.8881356,24.5523145,4493
357.9683099,9.342480214,357.8772563,177.9228371,357.9152542,27.52137316,4494
357.9683099,6.500873162,357.9386282,177.9855638,357.9050847,30.9310924,4495
357.9823944,6.372910138,357.9169675,177.9593399,357.8677966,26.70111817,4496
357.9683099,6.147980149,357.8844765,177.9299265,357.9491525,22.84051438,4497
357.9683099,7.087195476,357.9638989,178.0118001,357.9355932,21.29902069,4498
357.9788732,8.077595821,357.8772563,177.9397328,357.9254237,24.53161173,4499
357.9594595,13.84856394,357.9401408,177.9832238,357.9219858,28.10141583,4500
357.9594595,12.51580052,357.9683099,178.0341132,357.8971631,28.89580687,4501
357.9493243,14.57192683,357.915493,177.9603406,357.9326241,18.97430299,4502
357.9594595,12.75637908,357.9014085,177.9523954,357.8404255,21.99154662,4503
357.9628378,12.58565437,357.9260563,177.9803861,357.9219858,25.38117821,4504
357.9594595,11.45479427,357.971831,178.0257188,357.8900709,24.47575461,4505
357.9493243,12.09032337,357.9788732,178.0187395,357.8687943,25.57167209,4506
357.9594595,13.26582804,357.9859155,178.0296421,357.8297872,31.73738141,4507
357.9594595,12.89649294,357.8697183,177.9140183,357.9078014,24.79618707,4508
357.9594595,14.64660111,357.9683099,178.0069386,357.9078014,26.22664731,4509
357.9695946,12.06146808,357.9260563,177.9800513,357.9255319,21.35151975,4510
357.9594595,13.10807194,357.8978873,177.9480066,357.9326241,23.1985554,4511
357.9594595,12.53144785,357.9190141,177.9707835,357.9468085,27.37699279,4512
357.9594595,11.79974847,357.8873239,177.9458517,357.9822695,39.90845011,4513
357.9560811,12.37929406,357.9964789,178.0443063,357.9397163,25.01257589,4514
357.9594595,11.08006769,357.9260563,177.9707234,357.8865248,24.30906315,4515
357.9695946,10.74718426,357.943662,177.988667,357.9255319,28.02022036,4516
357.9695946,11.13958514,357.9823944,178.0274516,357.8546099,26.57298095,4517
357.9594595,13.51819286,357.9612676,178.0170164,357.8262411,22.40818902,4518
357.9594595,13.04883155,357.8661972,177.9137892,357.8546099,23.33260523,4519
357.9358108,11.45180726,357.943662,177.9849989,357.8652482,21.62286517,4520
357.9527027,12.14118704,357.8521127,177.9023468,357.8971631,24.6629994,4521
357.9628378,13.10789916,357.943662,177.9887885,357.8652482,22.05279231,4522
357.9662162,12.29619569,357.9014085,177.9561956,357.9219858,35.95331526,4523
357.9831081,14.55881661,357.9964789,178.0592598,357.8049645,23.29003902,4524
357.9695946,13.28230572,357.7992958,177.8504797,357.8900709,21.63317481,4525
357.9594595,11.25702304,357.8767606,177.9316533,357.8546099,23.98461132,4526
357.9662162,11.49878278,357.9049296,177.9592644,357.8546099,23.27568925,4527
357.9527027,10.33667734,357.8873239,177.926951,357.9432624,38.3223347,4528
357.9594595,11.11519048,357.9190141,177.9703765,357.8687943,26.55572486,4529
357.9797297,13.05421532,357.9084507,177.9516376,357.9361702,25.07475285,4530
357.9695946,10.64129815,357.9084507,177.9534865,357.9255319,24.48116814,4531
357.9527027,11.93495148,357.8943662,177.9618518,357.9751773,34.74088295,4532
357.9560811,10.86129875,357.971831,178.0177447,357.9539007,31.66652755,4533
357.9594595,11.9840154,357.9014085,177.9562976,357.9432624,26.2020788,4534
357.9594595,11.81108169,357.9401408,177.9863119,357.9929078,21.88040134,4535
357.9594595,10.19274861,357.9119718,177.959141,357.9680851,25.7689171,4536
357.9695946,11.42927471,357.9330986,177.9868634,357.8829787,22.72801114,4537
357.9763514,11.01028147,357.9401408,177.9805608,357.9255319,25.51830351,4538
357.9695946,10.7073067,357.8697183,177.9254634,357.8900709,21.01090335,4539
357.9695946,9.813652385,357.9894366,178.0312606,357.893617,20.08867112,4540
357.9594595,12.43358015,357.9471831,177.9936921,357.9007092,24.41889771,4541
357.9695946,11.40422865,357.9225352,177.9726916,357.9609929,29.00053424,4542
357.9594595,10.04549593,357.9542254,178.0008803,357.929078,25.21884066,4543
357.9763514,10.49083868,357.9647887,178.0277126,357.8758865,26.29276821,4544
357.9594595,12.18906232,357.8873239,177.9393875,357.8191489,23.32001813,4545
357.9594595,10.18839713,357.9401408,177.9841608,357.8510638,24.89028591,4546
357.9527027,11.49179055,357.9366197,177.9879542,357.8900709,25.23561037,4547
357.9493243,12.17019311,357.943662,177.9922943,357.8971631,24.2794996,4548
357.9527027,11.51965233,357.9542254,177.99759,357.8404255,21.08626993,4549
357.9493243,10.70145505,357.8943662,177.9516216,357.7021277,18.19264916,4550
357.9594595,10.3989568,357.9295775,177.9696846,357.8368794,30.04875559,4551
357.9594595,12.82200242,357.9683099,178.0132162,357.8652482,25.55717266,4552
357.9594595,11.68628464,357.9366197,177.9898789,357.8333333,21.86410417,4553
357.9695946,11.02601006,357.9366197,177.973508,357.8758865,26.94307958,4554
357.9594595,11.42410708,357.8309859,177.8844325,357.822695,23.26029324,4555
357.9594595,11.0094562,357.9471831,177.9983676,357.893617,28.04830397,4556
357.9594595,9.957618254,357.8626761,177.9078736,357.9007092,31.86814542,4557
357.9527027,9.635533919,357.8767606,177.9358147,357.9184397,23.02957795,4558
357.9628378,10.12093279,357.9683099,178.0228612,357.8617021,21.79765749,4559
357.9695946,11.40846738,357.7852113,177.8393338,357.8475177,22.07248386,4560
357.9560811,8.011345466,357.9753521,178.0150214,357.9787234,21.51614454,4561
357.9527027,9.817392803,357.9471831,178.0282998,357.8723404,25.1093098,4562
357.9594595,10.89727396,357.971831,178.0191707,357.858156,25.82784893,4563
357.9594595,8.814499142,357.9366197,177.9909523,357.8652482,30.85550061,4564
357.9594595,9.869962288,357.9119718,177.9531069,357.9609929,23.25868232,4565
357.9594595,10.67019227,357.8521127,177.9009398,357.9148936,25.99896471,4566
357.9594595,10.26885605,357.8873239,177.9429252,357.858156,30.0413932,4567
357.9527027,10.21009502,357.834507,177.8916018,357.8617021,20.95056985,4568
357.9493243,10.33249509,357.8626761,177.906273,357.9716312,35.76131128,4569
357.9493243,10.733086,357.9049296,177.9578243,357.9432624,22.74184076,4570
357.9695946,9.541226959,357.8943662,177.9482519,357.929078,23.39885964,4571
357.9594595,10.68442263,357.9014085,177.9553195,357.9184397,21.31859291,4572
357.9527027,13.15821035,357.943662,177.9851723,357.9042553,21.07880305,4573
357.9527027,10.56516617,357.8591549,177.9078424,357.9184397,23.63403397,4574
357.9594595,9.821561158,357.9542254,177.9960919,357.893617,20.09385,4575
357.9594595,9.258854928,357.943662,177.9957637,357.9184397,23.98835284,4576
357.9560811,9.334636705,357.8943662,177.9333334,357.8723404,22.92886154,4577
357.9763514,8.510893761,357.9295775,177.9690802,357.7765957,21.79691891,4578
357.9493243,10.38656691,357.943662,178.0025197,357.8439716,18.45878503,4579
357.9763514,8.832655239,357.9542254,178.0060572,357.8829787,24.60114107,4580
357.9594595,10.19925562,357.8873239,177.9381774,357.9397163,24.88156797,4581
357.9527027,9.691017384,357.8802817,177.9376056,357.9255319,21.60608368,4582
357.9594595,10.15032518,357.9612676,178.0048785,357.8510638,25.88505348,4583
357.9695946,9.838286172,357.9788732,178.0346444,357.9255319,20.91176515,4584
357.9763514,10.39300898,357.9190141,177.9736302,357.9751773,26.24701253,4585
357.9594595,9.73033321,357.7816901,177.8376158,357.9503546,25.43018884,4586
357.9628378,10.51298881,357.9507042,177.9874558,357.9468085,22.94106876,4587
357.9695946,11.71811333,357.9225352,177.9756147,357.9539007,22.4446824,4588
357.9594595,9.401111636,357.8943662,177.9386602,357.8829787,21.0398402,4589
357.9763514,11.59738456,357.8697183,177.9171202,357.9148936,22.99223837,4590
357.9831081,10.01256945,357.9190141,177.9711774,357.8439716,22.30288656,4591
357.9628378,8.346186943,357.7077465,177.7813404,357.8971631,25.62754245,4592
357.9527027,9.351847494,357.9225352,177.9901145,357.9539007,19.93548398,4593
357.9797297,9.203821322,357.9401408,177.9862892,357.8333333,27.87054986,4594
357.9594595,7.703214567,357.9330986,177.996072,357.8794326,27.54647086,4595
357.9594595,9.624786091,357.943662,177.9917665,357.8971631,22.85520839,4596
357.9594595,9.53936276,357.8943662,177.9441669,357.9255319,24.20758624,4597
357.9763514,8.032008013,357.9507042,178.004522,357.8510638,25.80782254,4598
357.9763514,7.88941443,357.8380282,177.9013147,357.964539,31.62400992,4599
358,11.54109824,357.9303136,177.9819637,357.900369,24.9452265,4600
357.9893238,13.59321346,357.9372822,177.9839284,357.8450185,22.27420691,4601
358,13.83443336,357.9442509,177.9867701,357.8782288,24.82261555,4602
357.9857651,13.20393676,357.8710801,177.9276706,357.7269373,22.37296217,4603
357.9893238,13.96529989,357.9790941,178.0158967,357.9298893,22.50761404,4604
357.9857651,14.54692126,357.9512195,177.9921025,357.8634686,45.28399268,4605
357.9893238,14.61608606,357.8432056,177.8888779,357.9188192,27.97064943,4606
357.9893238,14.03598659,357.8641115,177.921638,357.8634686,23.58270591,4607
357.9893238,15.38974335,357.9198606,177.9719941,357.8450185,20.40609247,4608
358,11.36910083,357.8919861,177.9375585,357.8413284,24.69899973,4609
357.9822064,19.49564555,357.8919861,177.951691,357.9151292,23.78965271,4610
358,13.12520436,357.9268293,177.981086,357.8302583,20.3388733,4611
357.9893238,12.51356326,357.8536585,177.9202826,357.8523985,24.45505334,4612
357.9679715,13.28420468,357.912892,177.9583507,357.7785978,23.65446511,4613
357.9857651,15.238281,357.8466899,177.8918917,357.7933579,23.87072988,4614
357.9786477,14.50476545,357.9581882,178.0072636,357.8856089,21.44281413,4615
357.9857651,12.80595323,357.8745645,177.9217774,357.8671587,28.50511292,4616
358,11.40078403,357.9059233,177.9510173,357.8892989,26.65457162,4617
357.9893238,14.92051199,357.9233449,177.9719022,357.904059,22.78028282,4618
358,11.94666621,357.8885017,177.9418704,357.8856089,25.82071801,4619
358,11.27398768,357.8641115,177.9384586,357.8597786,25.8237688,4620
357.9715302,12.7860071,357.9581882,178.0109105,357.9409594,27.34051286,4621
357.9893238,15.10454812,357.912892,177.9906516,357.896679,28.42397664,4622
357.9893238,13.71505675,357.9581882,178.0080832,357.8856089,29.4755701,4623
357.9893238,11.85627624,357.8606272,177.9101122,357.7453875,30.27814193,4624
357.9786477,9.530765438,357.902439,177.9589781,357.9188192,33.92554435,4625
357.9822064,10.02638291,357.8432056,177.8897868,357.9667897,21.83260369,4626
357.9857651,12.41666333,357.9721254,178.0207881,357.8339483,24.48593785,4627
357.9893238,10.61710205,357.9477352,177.9903558,357.9409594,30.73935109,4628
357.9893238,10.80569246,357.8954704,177.9493181,357.9335793,21.73933107,4629
357.9893238,11.20698119,357.9512195,178.0009954,357.9335793,23.60643188,4630
357.9893238,12.38917675,357.9059233,177.9495203,357.8856089,23.1305716,4631
357.9893238,11.25728644,357.989547,178.0254666,357.8228782,24.14696154,4632
357.9964413,9.704826886,357.8188153,177.8743607,357.8450185,22.72691508,4633
357.9893238,12.63293328,357.9337979,177.9735716,357.8376384,23.6055578,4634
357.9893238,10.81130305,357.9198606,177.9619205,357.797048,23.96654889,4635
357.9893238,11.02443614,357.9233449,177.9712082,357.9409594,23.80753286,4636
357.975089,10.49645174,357.9825784,178.0223131,357.9077491,23.2018726,4637
357.9893238,12.17439754,357.9651568,178.0073786,357.8376384,23.59518163,4638
357.9679715,12.45257274,357.9407666,177.9959813,357.800738,22.40425972,4639
357.9893238,11.91355128,357.9233449,177.9707567,357.9335793,25.99422146,4640
357.9644128,11.22926876,357.9965157,178.0363554,357.7933579,24.80398756,4641
357.9893238,10.18246774,357.912892,177.9737029,357.8671587,22.06910138,4642
357.9893238,11.33393667,357.9407666,178.001838,357.8154982,26.31124607,4643
357.9893238,10.80391721,357.9442509,177.9859032,357.8892989,23.3248576,4644
357.9857651,9.028984022,357.9094077,177.9541467,357.8376384,22.5773289,4645
357.9857651,11.24428754,357.8850174,177.9486589,357.8487085,22.5408194,4646
357.9893238,9.985136583,357.9616725,178.0043996,357.7822878,22.50644406,4647
357.9964413,11.29772272,357.8780488,177.9358848,357.7933579,20.71408403,4648
357.9679715,11.48045924,357.9477352,177.9946153,357.8154982,25.16054792,4649
357.9679715,8.636669518,357.9860627,178.0478677,357.9594096,21.54922294,4650
357.9822064,9.617242315,357.8954704,177.9396826,357.800738,24.23855076,4651
357.9893238,8.09744024,357.9303136,177.9791198,357.904059,25.42300305,4652
357.9893238,9.700599039,357.8919861,177.9495161,357.8856089,37.85005476,4653
357.9715302,10.28314876,357.912892,177.9579114,357.7306273,29.02016582,4654
357.9893238,8.420509689,357.9581882,178.0057397,357.8523985,29.11304524,4655
357.9893238,9.53948613,357.9860627,178.0379753,357.896679,21.09275878,4656
357.9928826,11.02382896,357.9790941,178.03843,357.8560886,24.93066052,4657
357.9822064,7.97746096,357.9372822,177.983539,357.8487085,23.32693969,4658
357.9857651,10.5726173,357.9233449,177.976934,357.8892989,22.16641089,4659
357.9893238,9.21807795,357.9825784,178.0278615,357.900369,22.63414334,4660
357.9893238,11.15592187,357.8641115,177.9074635,357.904059,25.18053631,4661
357.9893238,9.464114129,357.9721254,178.0148557,357.9188192,23.06734776,4662
357.9893238,8.60690984,357.9512195,178.0062816,357.8671587,22.90773728,4663
357.9893238,7.968575088,357.9825784,178.019441,357.904059,28.14143318,4664
357.9893238,7.671345051,357.8466899,177.8958313,357.8671587,26.74989502,4665
357.9822064,11.45921105,357.9163763,177.9677852,357.9409594,21.85065976,4666
357.9893238,9.608917309,357.9303136,177.9724542,357.8745387,24.70450263,4667
357.9893238,10.44912175,357.9442509,178.0011605,357.8782288,21.26674004,4668
358,7.621000944,357.902439,177.9441039,357.896679,23.90809846,4669
357.9679715,9.430079334,357.9442509,177.9880989,357.8487085,24.57956147,4670
357.9893238,8.186831107,357.8989547,177.956506,357.8708487,26.34789683,4671
357.9893238,10.45758219,357.9337979,177.9912352,357.8782288,26.87667556,4672
357.9715302,9.294048949,357.9721254,178.0195394,357.9077491,23.92516294,4673
357.9893238,8.96207557,357.9547038,177.9956261,357.8782288,19.98700413,4674
357.9857651,9.167233914,357.8850174,177.9421392,357.8929889,30.1882299,4675
358,7.577368895,357.8780488,177.9381687,357.8376384,22.7617251,4676
357.9644128,8.158828153,357.8885017,177.9284111,357.8929889,23.76943966,4677
357.9679715,7.930495995,357.8745645,177.9171085,357.8782288,28.18545147,4678
357.9893238,8.846831153,357.9337979,177.9802214,357.9557196,25.11283939,4679
357.9822064,7.422433614,357.989547,178.0354634,357.8819188,21.11034361,4680
357.9857651,7.485979849,357.9407666,177.9835515,357.8708487,22.34094759,4681
357.9893238,7.784267709,357.9547038,177.9960743,357.9335793,22.69060427,4682
358,8.938094662,357.9268293,177.9844369,357.8487085,24.78883887,4683
357.9679715,5.304187893,357.8292683,177.8864216,357.8671587,19.6752775,4684
357.9893238,7.924061146,357.902439,177.9452376,357.9225092,27.78457959,4685
357.9893238,7.568143712,357.8641115,177.9388647,357.8118081,21.76718408,4686
357.9893238,6.969604766,357.9512195,177.991806,357.8413284,27.32055013,4687
357.9928826,9.224614193,357.9721254,178.0120679,357.8376384,39.66516699,4688
357.9893238,8.581638061,357.8780488,177.9318496,357.8118081,26.47703262,4689
