PPO2,DQN,Actor-Critic,ep
358,357.9681979,357.9263158,5423
357.9964664,357.8586572,357.8315789,5424
357.9893993,357.9611307,357.9333333,5425
357.9787986,357.9646643,357.8947368,5426
357.9858657,357.8763251,357.9087719,5427
357.9893993,357.9399293,357.8280702,5428
357.9823322,357.8975265,357.877193,5429
357.9929329,357.9469965,357.8701754,5430
357.9858657,357.9293286,357.9052632,5431
357.9929329,357.9045936,357.7614035,5432
357.9964664,357.9363958,357.9684211,5433
357.9893993,357.8975265,357.9087719,5434
357.9893993,357.9116608,357.8561404,5435
357.9893993,357.9717314,357.9192982,5436
357.9681979,357.9187279,357.9087719,5437
357.9469965,357.9363958,357.877193,5438
357.9929329,357.9611307,357.8666667,5439
357.9858657,357.9717314,357.8280702,5440
357.9469965,357.8374558,357.8666667,5441
357.9929329,357.9151943,357.8421053,5442
357.9858657,357.9151943,357.7578947,5443
357.9893993,357.9045936,357.8877193,5444
357.9929329,357.9575972,357.9298246,5445
357.9787986,357.975265,357.7894737,5446
357.975265,357.9681979,357.8491228,5447
357.9893993,357.8162544,357.9052632,5448
357.9929329,357.9717314,357.8631579,5449
357.9858657,357.8551237,357.877193,5450
357.9893993,357.8939929,357.9298246,5451
357.9893993,357.9893993,357.8596491,5452
357.9893993,357.9257951,357.7859649,5453
357.9858657,357.8833922,357.8947368,5454
357.9929329,357.8409894,357.9824561,5455
357.9787986,357.8904594,357.8526316,5456
357.9540636,357.9151943,357.9333333,5457
357.9893993,357.9010601,357.8736842,5458
357.9823322,357.9187279,357.8491228,5459
357.9929329,357.9646643,357.8701754,5460
357.9893993,357.9399293,357.9578947,5461
358,357.9257951,357.8736842,5462
357.9858657,357.8763251,357.8,5463
357.9893993,357.9434629,357.8280702,5464
357.9823322,357.9222615,357.9578947,5465
357.9681979,357.9646643,357.9508772,5466
357.9717314,357.9540636,357.7894737,5467
357.9823322,357.9222615,357.8807018,5468
357.9929329,357.9434629,357.9122807,5469
357.9823322,357.844523,357.8315789,5470
357.9858657,357.869258,357.8596491,5471
357.9893993,357.9469965,357.9087719,5472
357.9858657,357.9575972,357.9122807,5473
357.9858657,357.9469965,357.7929825,5474
357.9929329,357.9222615,357.8526316,5475
357.9681979,357.9363958,357.9192982,5476
357.9893993,358,357.8736842,5477
357.9929329,357.9328622,357.8877193,5478
357.9929329,357.9045936,357.8280702,5479
357.9929329,357.8904594,357.9087719,5480
357.9929329,357.9823322,357.8701754,5481
357.9858657,357.9540636,357.7929825,5482
357.9717314,357.9611307,357.8421053,5483
357.9858657,357.9222615,357.8631579,5484
357.9929329,357.9469965,357.8140351,5485
357.9858657,357.9717314,357.7929825,5486
357.9893993,357.9611307,357.8631579,5487
357.9681979,357.9575972,357.9017544,5488
357.9964664,357.8975265,357.8701754,5489
357.9858657,357.8904594,357.8245614,5490
357.9717314,357.8657244,357.8736842,5491
357.9858657,357.9469965,357.8912281,5492
357.9893993,357.9222615,357.954386,5493
357.9646643,357.9222615,357.8315789,5494
357.9964664,357.975265,357.8350877,5495
357.9858657,357.9187279,357.8842105,5496
357.9964664,357.9116608,357.8105263,5497
357.9893993,357.9540636,357.9684211,5498
357.975265,357.9717314,357.922807,5499
357.975945,357.8480565,357.8477509,5500
357.9793814,357.9787986,357.7647059,5501
357.9896907,357.9363958,357.7820069,5502
357.9896907,357.9399293,357.8442907,5503
357.9793814,357.9187279,357.8754325,5504
357.9793814,357.9293286,357.7923875,5505
357.9793814,357.9399293,357.9065744,5506
357.975945,357.8975265,357.9619377,5507
357.9896907,357.9116608,357.7889273,5508
357.9793814,357.95053,357.8892734,5509
357.9793814,357.9293286,357.8858131,5510
357.9896907,357.9363958,357.9100346,5511
357.9793814,357.8763251,357.8408304,5512
357.9793814,357.8798587,357.8546713,5513
357.9793814,357.9540636,357.8373702,5514
357.9793814,357.8904594,357.9031142,5515
357.9793814,357.9257951,357.9238754,5516
357.9793814,357.9681979,357.8650519,5517
357.9793814,357.8268551,357.9238754,5518
357.9793814,357.9222615,357.9723183,5519
357.9896907,357.9151943,357.9307958,5520
357.9896907,357.8621908,357.8719723,5521
357.9793814,357.9328622,357.8823529,5522
357.9793814,357.8233216,357.9653979,5523
357.9793814,357.95053,357.8650519,5524
357.9793814,357.9434629,357.899654,5525
357.9793814,357.9823322,357.8581315,5526
357.9587629,357.9611307,357.8581315,5527
357.9793814,357.9045936,357.8650519,5528
357.9793814,357.9257951,357.9065744,5529
357.9793814,357.8339223,357.8235294,5530
357.9793814,357.9045936,357.9273356,5531
357.9793814,357.9681979,357.899654,5532
357.9896907,357.9717314,357.8754325,5533
357.9793814,357.9611307,357.8304498,5534
357.9896907,357.8939929,357.8892734,5535
357.9793814,357.8409894,357.9065744,5536
357.9793814,357.9434629,357.8546713,5537
357.9690722,357.9681979,357.9688581,5538
357.9793814,357.9328622,357.9031142,5539
357.9793814,357.9787986,357.7958478,5540
357.9725086,357.9222615,357.8788927,5541
357.9896907,357.9293286,357.8304498,5542
357.9793814,357.8339223,357.9653979,5543
357.9793814,357.8833922,357.8304498,5544
357.9621993,357.844523,357.9342561,5545
357.9793814,357.8975265,357.9515571,5546
357.9793814,357.9293286,357.816609,5547
357.9793814,357.9151943,357.916955,5548
357.9793814,357.9469965,357.7889273,5549
357.975945,357.9681979,357.9757785,5550
357.9793814,357.9293286,357.9134948,5551
357.9793814,357.9257951,357.9238754,5552
357.9793814,357.9222615,357.899654,5553
357.9896907,357.9717314,357.8615917,5554
357.9793814,357.9611307,357.916955,5555
357.9793814,357.9328622,357.8961938,5556
357.9793814,357.8621908,357.9480969,5557
357.9793814,357.9081272,357.8858131,5558
357.9793814,357.9611307,357.9204152,5559
357.9793814,357.9116608,357.9411765,5560
357.9896907,357.9399293,357.9273356,5561
357.9793814,357.9611307,357.9411765,5562
357.9793814,357.9328622,357.9515571,5563
357.9862543,357.8939929,357.8131488,5564
357.9793814,357.975265,357.9342561,5565
357.9793814,357.975265,357.8858131,5566
357.9862543,357.9858657,357.916955,5567
357.9793814,357.8339223,357.899654,5568
357.9793814,357.9858657,357.9031142,5569
357.975945,357.9222615,357.8858131,5570
357.9862543,357.9151943,357.9031142,5571
357.9793814,357.9363958,357.8442907,5572
357.9793814,357.9399293,357.8788927,5573
357.9793814,357.8869258,357.8927336,5574
357.9896907,357.9187279,357.8546713,5575
357.9862543,357.9575972,357.9273356,5576
357.9896907,357.9575972,357.8131488,5577
357.9793814,357.9540636,357.916955,5578
357.9793814,357.8374558,357.9307958,5579
357.9793814,357.8904594,357.9480969,5580
357.975945,357.9469965,357.8754325,5581
357.9793814,357.9646643,357.9065744,5582
357.9793814,357.8763251,357.8477509,5583
357.9896907,357.9681979,357.9204152,5584
357.9896907,357.9611307,357.8685121,5585
357.9793814,357.9964664,357.8615917,5586
357.9896907,357.9575972,357.9619377,5587
357.9793814,357.9081272,357.916955,5588
357.9793814,357.9611307,357.899654,5589
357.9793814,357.9187279,357.7889273,5590
357.9793814,357.9929329,357.9446367,5591
357.9793814,357.9399293,357.9411765,5592
357.9793814,357.9293286,357.8927336,5593
357.9793814,357.9257951,357.8719723,5594
357.9793814,357.9434629,357.9584775,5595
357.9793814,357.8939929,357.899654,5596
357.9862543,357.9293286,357.9757785,5597
357.9793814,357.9257951,357.9515571,5598
357.9793814,357.8621908,357.9134948,5599
357.9754386,357.8771331,357.8697183,5600
357.9754386,357.9556314,357.8309859,5601
357.9719298,357.8566553,357.9366197,5602
357.9789474,357.9146758,357.8133803,5603
357.9368421,357.9112628,357.9577465,5604
357.9649123,357.9351536,357.915493,5605
357.9824561,357.8634812,357.8028169,5606
357.9754386,357.9488055,357.9401408,5607
357.9789474,357.8668942,357.8591549,5608
357.9894737,357.8976109,357.9084507,5609
357.9754386,357.9010239,357.8415493,5610
357.9859649,357.9351536,357.8521127,5611
357.9754386,357.9044369,357.8591549,5612
357.9789474,357.9522184,357.971831,5613
357.9649123,357.9215017,357.8450704,5614
357.9789474,357.9692833,357.8556338,5615
357.954386,357.887372,357.8873239,5616
357.9403509,357.9488055,357.9577465,5617
357.9754386,357.9829352,357.9119718,5618
357.9824561,357.890785,357.8661972,5619
357.9754386,357.9112628,357.9507042,5620
357.9789474,357.8771331,357.9366197,5621
357.9578947,357.9010239,357.8415493,5622
357.9754386,357.8054608,357.806338,5623
357.9649123,357.9317406,357.8838028,5624
357.9719298,357.8395904,357.8239437,5625
357.9649123,357.894198,357.9225352,5626
357.9789474,357.9317406,357.9330986,5627
357.9754386,357.9078498,357.8978873,5628
357.9649123,357.9351536,357.9225352,5629
357.9789474,357.9522184,357.8767606,5630
357.9684211,357.9590444,357.8556338,5631
357.9754386,357.9692833,357.9577465,5632
357.9754386,357.9249147,357.9683099,5633
357.9789474,357.9112628,357.9330986,5634
357.9684211,357.9829352,357.9507042,5635
357.9754386,357.9726962,357.915493,5636
357.9789474,357.9726962,357.8943662,5637
357.9403509,357.9044369,357.8767606,5638
357.9649123,357.8703072,357.9577465,5639
357.9859649,357.9385666,357.9084507,5640
357.9789474,357.9249147,357.9084507,5641
357.9719298,357.9658703,357.9507042,5642
357.9789474,357.894198,357.9225352,5643
357.9578947,357.9180887,357.9084507,5644
357.9894737,357.9351536,357.9401408,5645
357.9754386,357.887372,357.8908451,5646
357.9754386,357.9488055,357.915493,5647
357.9368421,357.9556314,357.9119718,5648
357.9368421,357.9556314,357.8697183,5649
357.9824561,357.9146758,357.9049296,5650
357.9754386,357.9692833,357.9260563,5651
357.9719298,357.9897611,357.8133803,5652
357.9789474,357.8771331,357.8309859,5653
357.9649123,357.8156997,357.8274648,5654
357.9649123,357.9283276,357.8732394,5655
357.9754386,357.9726962,357.9295775,5656
357.9824561,357.9078498,357.8169014,5657
357.9754386,357.9692833,357.8767606,5658
357.9824561,357.9692833,357.9190141,5659
357.9789474,357.9692833,357.8943662,5660
357.9789474,357.9351536,357.8415493,5661
357.9894737,357.9249147,357.9366197,5662
357.9754386,357.9419795,357.9084507,5663
357.9649123,357.9351536,357.8978873,5664
357.9719298,357.9385666,357.8978873,5665
357.9754386,357.8976109,357.9401408,5666
357.9614035,357.9044369,357.7429577,5667
357.9894737,357.9385666,357.8626761,5668
357.9964912,357.887372,357.7887324,5669
357.9964912,357.9419795,357.9366197,5670
357.9719298,357.9180887,357.8943662,5671
357.9719298,357.9726962,357.8873239,5672
357.9789474,357.9522184,357.9260563,5673
357.9789474,357.7918089,357.8943662,5674
357.9614035,357.8805461,357.834507,5675
357.9824561,357.9351536,357.9507042,5676
357.954386,357.9761092,357.8873239,5677
357.9789474,357.8191126,357.9612676,5678
357.9789474,357.9590444,357.9330986,5679
357.9964912,357.9761092,357.8943662,5680
357.9719298,357.9522184,357.8591549,5681
357.9754386,357.9522184,357.943662,5682
357.9964912,357.9146758,357.8556338,5683
357.9824561,357.9249147,357.8732394,5684
357.9789474,357.9453925,357.9119718,5685
357.9824561,357.9692833,357.9049296,5686
357.9824561,357.8361775,357.8274648,5687
357.9789474,357.9829352,357.8274648,5688
357.9789474,357.9146758,357.9401408,5689
357.9754386,357.8771331,357.8873239,5690
357.9754386,357.9351536,357.8626761,5691
357.9789474,357.9078498,357.8732394,5692
357.9789474,357.9829352,357.9471831,5693
357.9789474,357.9761092,357.9471831,5694
357.9754386,357.8634812,357.8802817,5695
357.9789474,357.9761092,357.9330986,5696
357.9824561,357.9590444,357.9225352,5697
357.9754386,357.8668942,357.8556338,5698
357.9754386,357.9283276,357.943662,5699
357.9862543,357.9792388,357.8576512,5700
357.9896907,357.9688581,357.8576512,5701
357.9862543,357.8373702,357.7544484,5702
357.9690722,357.9480969,357.8825623,5703
357.9862543,357.8788927,357.86121,5704
357.9793814,357.8823529,357.8469751,5705
357.9896907,357.8961938,357.8540925,5706
357.9828179,357.9065744,357.9145907,5707
357.9862543,357.9757785,357.9003559,5708
357.9862543,357.899654,357.9359431,5709
357.9793814,357.9238754,357.86121,5710
357.9793814,357.9031142,357.9039146,5711
357.9862543,357.9723183,357.886121,5712
357.9621993,357.9307958,357.8576512,5713
357.9793814,357.9307958,357.9359431,5714
357.9828179,357.9446367,357.9145907,5715
357.9862543,357.8927336,357.9430605,5716
357.9862543,357.9723183,357.7615658,5717
357.9862543,357.9446367,357.8790036,5718
357.9862543,357.9653979,357.8576512,5719
357.9690722,357.9896194,357.9217082,5720
357.9862543,357.9723183,357.8683274,5721
357.9862543,357.9377163,357.7580071,5722
357.9896907,357.9480969,357.886121,5723
357.9793814,357.9480969,357.8754448,5724
357.9896907,357.9792388,357.8291815,5725
357.9862543,357.899654,357.911032,5726
357.9862543,357.9930796,357.9181495,5727
357.9862543,357.8685121,357.9181495,5728
357.9793814,357.9480969,357.86121,5729
357.9862543,357.9515571,357.8754448,5730
357.9862543,357.9342561,357.8149466,5731
357.9862543,357.9619377,357.7935943,5732
357.9862543,357.8961938,357.9395018,5733
357.9862543,357.9273356,357.8647687,5734
357.9862543,357.9411765,357.6975089,5735
357.9896907,357.9411765,357.975089,5736
357.9862543,357.9031142,357.9145907,5737
357.9896907,357.9307958,357.8683274,5738
357.9862543,357.9204152,357.8825623,5739
357.9862543,357.9480969,357.8967972,5740
357.9862543,357.9031142,357.886121,5741
357.9793814,357.9688581,357.911032,5742
357.9862543,357.9653979,357.8220641,5743
357.9896907,357.9619377,357.8007117,5744
357.9862543,357.9584775,357.8078292,5745
357.9862543,357.9307958,357.8576512,5746
357.9862543,357.8858131,357.9252669,5747
357.9862543,357.9480969,357.8149466,5748
357.9862543,357.9100346,357.8576512,5749
357.9862543,357.9480969,357.8540925,5750
357.975945,357.899654,357.9359431,5751
357.9862543,357.9100346,357.9181495,5752
357.9862543,357.9446367,357.7686833,5753
357.9862543,357.9653979,357.8291815,5754
357.9862543,357.9204152,357.7758007,5755
357.9862543,357.9238754,357.8825623,5756
357.9862543,357.9480969,357.9039146,5757
357.9862543,357.8581315,357.8007117,5758
357.9793814,357.899654,357.8505338,5759
357.9862543,357.8650519,357.8362989,5760
357.9862543,357.8304498,357.86121,5761
357.9862543,357.9688581,357.9430605,5762
357.9896907,357.8442907,357.8185053,5763
357.9725086,357.9100346,357.9252669,5764
357.9862543,357.8650519,357.9430605,5765
357.9862543,357.9584775,357.8007117,5766
357.9862543,357.9653979,357.9323843,5767
357.9862543,357.9584775,357.886121,5768
357.9862543,357.9446367,357.7508897,5769
357.9793814,357.9584775,357.86121,5770
357.9793814,357.9480969,357.7900356,5771
357.9862543,357.9480969,357.8291815,5772
357.9862543,357.9480969,357.8398577,5773
357.9896907,357.9792388,357.8896797,5774
357.9862543,357.9411765,357.9145907,5775
357.9587629,357.9619377,357.7544484,5776
357.9862543,357.9480969,357.8398577,5777
357.9896907,357.9515571,357.8113879,5778
357.9828179,357.9688581,357.8540925,5779
357.9896907,357.9792388,357.8754448,5780
357.9862543,357.9273356,357.8825623,5781
357.9862543,357.8927336,357.8647687,5782
357.9862543,357.9584775,357.8825623,5783
357.9621993,357.9480969,357.9074733,5784
357.9931271,357.9342561,357.8825623,5785
357.9862543,357.9134948,357.8398577,5786
357.9862543,357.9342561,357.8505338,5787
357.9896907,357.9307958,357.8505338,5788
357.9862543,357.8754325,357.8932384,5789
357.9862543,357.982699,357.9181495,5790
357.9828179,357.9238754,357.8505338,5791
357.9793814,357.9757785,357.8647687,5792
357.9896907,357.9550173,357.8896797,5793
357.9862543,357.9653979,357.9003559,5794
357.9862543,357.8131488,357.7330961,5795
357.9862543,357.9584775,357.8967972,5796
357.9862543,357.9411765,357.8540925,5797
357.9862543,357.9342561,357.7864769,5798
357.9828179,357.9896194,357.9323843,5799
357.9513889,357.9612676,357.8790036,5800
357.9583333,357.8521127,357.8967972,5801
357.9513889,357.9401408,357.8576512,5802
357.9513889,357.9612676,357.9145907,5803
357.9513889,357.9260563,357.9145907,5804
357.9479167,357.9471831,357.86121,5805
357.9652778,357.9190141,357.8469751,5806
357.9479167,357.9542254,357.9928826,5807
357.9444444,357.9401408,357.8754448,5808
357.96875,357.9401408,357.9537367,5809
357.9479167,357.9295775,357.8718861,5810
357.9513889,357.9788732,357.9537367,5811
357.9513889,357.9507042,357.9359431,5812
357.9409722,357.8908451,357.9501779,5813
357.9861111,357.8169014,357.9217082,5814
357.9513889,357.9119718,357.911032,5815
357.9513889,357.9295775,357.8790036,5816
357.9444444,357.9190141,357.9323843,5817
357.9513889,357.9577465,357.8896797,5818
357.9583333,357.9753521,357.8683274,5819
357.9479167,357.8908451,357.9003559,5820
357.9479167,357.9507042,357.9501779,5821
357.9652778,357.9119718,357.9466192,5822
357.9513889,357.9577465,357.9715302,5823
357.9583333,357.9119718,357.8754448,5824
357.9513889,357.9507042,357.8683274,5825
357.9513889,357.9014085,357.9608541,5826
357.9583333,357.9401408,357.9181495,5827
357.9513889,357.943662,357.9466192,5828
357.9513889,357.9295775,357.8042705,5829
357.9513889,357.9507042,357.9359431,5830
357.9618056,357.9190141,357.9323843,5831
357.9513889,357.915493,357.8398577,5832
357.9583333,357.9683099,357.8185053,5833
357.9513889,357.8802817,357.9608541,5834
357.9513889,357.9471831,357.9501779,5835
357.96875,357.8661972,357.9181495,5836
357.9583333,357.8697183,357.8790036,5837
357.9583333,357.9014085,357.9145907,5838
357.9583333,357.8802817,357.9145907,5839
357.9340278,357.9049296,357.8220641,5840
357.9583333,357.9612676,357.9608541,5841
357.9583333,357.8908451,357.8754448,5842
357.9513889,357.971831,357.8434164,5843
357.96875,357.9401408,357.9644128,5844
357.9513889,357.8697183,357.8896797,5845
357.9513889,357.9683099,357.9288256,5846
357.9444444,357.9859155,357.8683274,5847
357.96875,357.9190141,357.9003559,5848
357.9513889,357.9084507,357.9145907,5849
357.9513889,357.8697183,357.9039146,5850
357.9513889,357.9225352,357.8362989,5851
357.9548611,357.8485915,357.9715302,5852
357.9513889,357.8274648,357.975089,5853
357.9513889,357.9507042,357.9003559,5854
357.9652778,357.8978873,357.9145907,5855
357.96875,357.8521127,357.8540925,5856
357.9513889,357.9014085,357.9466192,5857
357.9479167,357.8697183,357.9679715,5858
357.9513889,357.8908451,357.9181495,5859
357.9513889,357.9542254,357.9323843,5860
357.9479167,357.9401408,357.8469751,5861
357.9444444,357.9753521,357.975089,5862
357.9583333,357.8521127,357.86121,5863
357.9270833,357.8732394,357.9181495,5864
357.9513889,357.9471831,357.9181495,5865
357.9479167,357.9894366,357.9608541,5866
357.9513889,357.9330986,357.8434164,5867
357.9479167,357.9119718,357.8113879,5868
357.9479167,357.9014085,357.9181495,5869
357.9479167,357.915493,357.9822064,5870
357.9583333,357.9260563,357.886121,5871
357.9479167,357.8978873,357.8327402,5872
357.9861111,357.8697183,357.9572954,5873
357.9618056,357.8943662,357.9288256,5874
357.9409722,357.8521127,357.8327402,5875
357.9513889,357.9471831,357.9252669,5876
357.9513889,357.9084507,357.9181495,5877
357.96875,357.9225352,357.9288256,5878
357.9513889,357.9823944,357.86121,5879
357.9583333,357.8978873,357.9252669,5880
357.96875,357.9119718,357.86121,5881
357.9513889,357.8556338,357.9074733,5882
357.9513889,357.943662,357.8932384,5883
357.9583333,357.9577465,357.9537367,5884
357.9479167,357.9049296,357.9217082,5885
357.9513889,357.8661972,357.9964413,5886
357.9513889,357.8802817,357.886121,5887
357.9513889,357.8873239,357.8967972,5888
357.9583333,357.943662,357.9572954,5889
357.9513889,357.9753521,357.9074733,5890
357.9409722,357.8732394,357.9715302,5891
357.9583333,357.9366197,357.9145907,5892
357.9583333,357.8838028,357.8434164,5893
357.9513889,357.8556338,357.911032,5894
357.9513889,357.9049296,357.9323843,5895
357.9513889,357.8239437,357.8505338,5896
357.9409722,357.9225352,357.9466192,5897
357.9722222,357.9964789,357.9359431,5898
357.9583333,357.9788732,357.9395018,5899
357.9893617,357.8480565,357.9574468,5900
357.9787234,357.8869258,357.8865248,5901
357.9751773,357.8833922,357.822695,5902
357.9432624,357.8798587,357.8510638,5903
357.9397163,357.8339223,357.8333333,5904
357.9929078,357.9293286,357.8971631,5905
357.9751773,357.9187279,357.9007092,5906
357.964539,357.9540636,357.8900709,5907
357.9716312,357.9929329,357.8049645,5908
357.9893617,357.975265,357.7553191,5909
357.9751773,357.8833922,357.8865248,5910
357.9716312,357.9151943,357.858156,5911
357.9822695,357.9399293,357.8333333,5912
357.9751773,357.9045936,357.9113475,5913
357.9751773,357.9116608,357.9326241,5914
357.9893617,357.9611307,357.8439716,5915
357.9609929,357.8833922,357.8794326,5916
357.9751773,357.8657244,357.858156,5917
357.9468085,357.8303887,357.7624113,5918
357.9751773,358,357.964539,5919
357.9751773,357.8586572,357.9361702,5920
357.9822695,357.9540636,357.8439716,5921
357.9893617,357.9469965,357.8758865,5922
357.9751773,357.9611307,357.9113475,5923
357.9751773,357.8409894,357.8439716,5924
357.9716312,357.8798587,357.9716312,5925
357.9751773,357.7738516,357.9503546,5926
357.9751773,357.9045936,357.9042553,5927
357.9574468,357.9293286,357.7588652,5928
357.9893617,357.9787986,357.8085106,5929
357.9468085,357.8869258,357.8900709,5930
357.9716312,357.9858657,357.8617021,5931
357.9822695,357.9363958,357.8652482,5932
357.9858156,357.9151943,357.8439716,5933
357.9751773,357.9293286,357.9078014,5934
357.9609929,357.9045936,357.8333333,5935
357.9716312,357.9399293,357.9113475,5936
357.9787234,357.9540636,357.9397163,5937
357.9680851,357.9363958,357.9113475,5938
357.9751773,357.8869258,357.787234,5939
357.9751773,357.9858657,357.9361702,5940
357.9893617,357.9399293,357.8156028,5941
357.9822695,357.9187279,357.9503546,5942
357.9539007,357.9540636,357.8617021,5943
357.9751773,357.8127208,357.9042553,5944
357.9822695,357.9222615,357.8510638,5945
357.9609929,357.9151943,357.8475177,5946
357.9787234,357.9187279,357.8404255,5947
357.9822695,357.9611307,357.8297872,5948
357.9716312,357.7773852,357.964539,5949
357.9822695,357.9293286,357.9432624,5950
357.9609929,357.8975265,357.822695,5951
357.9822695,357.7985866,357.9078014,5952
357.9858156,357.9187279,357.8829787,5953
357.9751773,357.9187279,357.8865248,5954
357.9822695,357.9045936,357.8900709,5955
357.9822695,357.9187279,357.9255319,5956
357.9787234,357.9646643,357.8723404,5957
357.9503546,357.9540636,357.7198582,5958
357.9503546,357.9081272,357.8368794,5959
357.9893617,357.8975265,357.8546099,5960
357.9680851,357.9045936,357.9680851,5961
357.9751773,357.9151943,357.8049645,5962
357.9822695,357.9257951,357.8156028,5963
357.9751773,357.9222615,357.9361702,5964
357.9858156,357.9858657,357.8510638,5965
357.9822695,357.8586572,357.8014184,5966
357.9503546,357.8975265,357.9361702,5967
357.964539,357.9081272,357.9042553,5968
357.9751773,357.9434629,357.8794326,5969
357.964539,357.9328622,357.9503546,5970
357.9751773,357.9187279,357.8758865,5971
357.9858156,357.9187279,357.8617021,5972
357.964539,357.9434629,357.9078014,5973
357.9751773,357.8657244,357.9219858,5974
357.9787234,357.9575972,357.9078014,5975
357.9751773,357.9151943,357.8510638,5976
357.9893617,357.844523,357.893617,5977
357.9858156,357.9469965,357.8546099,5978
357.9964539,357.9222615,357.8014184,5979
357.9822695,357.9045936,357.9397163,5980
357.9680851,357.9116608,357.9468085,5981
357.9822695,358,357.9078014,5982
357.9751773,357.8975265,357.964539,5983
357.9609929,357.9187279,357.9007092,5984
357.9822695,357.9787986,357.8723404,5985
357.9893617,357.95053,357.8900709,5986
357.9751773,357.9293286,357.7943262,5987
357.9574468,357.7844523,357.7836879,5988
357.9787234,357.8904594,357.8475177,5989
357.9468085,357.8833922,357.8191489,5990
357.9822695,357.9187279,357.9007092,5991
357.9787234,357.95053,357.8404255,5992
357.9751773,357.7349823,357.9113475,5993
357.9822695,357.9681979,357.9609929,5994
357.9822695,357.9575972,357.8475177,5995
357.9751773,357.9611307,357.8510638,5996
357.9822695,357.8515901,357.712766,5997
357.9893617,357.8833922,357.893617,5998
357.9751773,357.8833922,357.8794326,5999
357.9686411,357.9584775,357.7992701,6000
357.9581882,357.9100346,357.7846715,6001
357.9442509,357.916955,357.7846715,6002
357.9581882,357.9515571,357.8868613,6003
357.9581882,357.8823529,357.8430657,6004
357.9477352,357.9307958,357.7956204,6005
357.9756098,357.9307958,357.8357664,6006
357.9442509,357.9377163,357.8540146,6007
357.9547038,357.9515571,357.8941606,6008
357.9442509,357.9204152,357.7773723,6009
357.9581882,357.9065744,357.8832117,6010
357.9721254,357.8685121,357.9014599,6011
357.9721254,357.9342561,357.8941606,6012
357.9512195,357.916955,357.9343066,6013
357.9442509,357.8408304,357.919708,6014
357.9442509,357.9238754,357.9379562,6015
357.9581882,357.9584775,357.8978102,6016
357.9581882,357.9550173,357.7992701,6017
357.9512195,357.9792388,357.8832117,6018
357.9616725,357.9204152,357.6970803,6019
357.9442509,357.9065744,357.7846715,6020
357.9581882,357.9377163,357.9124088,6021
357.9442509,357.9411765,357.919708,6022
357.9721254,357.8858131,357.8759124,6023
357.9407666,357.9307958,357.8649635,6024
357.9512195,357.9757785,357.8284672,6025
357.9407666,357.9100346,357.8211679,6026
357.9581882,357.9930796,357.8613139,6027
357.9547038,357.916955,357.919708,6028
357.9581882,357.816609,357.8832117,6029
357.9407666,357.8512111,357.9233577,6030
357.9477352,357.8650519,357.8613139,6031
357.9512195,357.8892734,357.8941606,6032
357.9442509,357.9273356,357.8868613,6033
357.9581882,357.9411765,357.8613139,6034
357.9721254,357.9065744,357.8357664,6035
357.9442509,357.899654,357.8686131,6036
357.9303136,357.8927336,357.919708,6037
357.9581882,357.9723183,357.810219,6038
357.9686411,357.8581315,357.8357664,6039
357.9581882,357.9446367,357.8868613,6040
357.9442509,357.9757785,357.9051095,6041
357.9581882,357.8892734,357.8649635,6042
357.9442509,357.8650519,357.7846715,6043
357.9581882,357.9065744,357.8540146,6044
357.9442509,357.8858131,357.9525547,6045
357.9581882,357.9446367,357.8357664,6046
357.9442509,357.9584775,357.9124088,6047
357.9442509,357.9480969,357.8576642,6048
357.9442509,357.9515571,357.8978102,6049
357.9512195,357.8961938,357.8686131,6050
357.9512195,357.8823529,357.9014599,6051
357.9407666,357.9204152,357.8868613,6052
357.9581882,357.9377163,357.9744526,6053
357.9581882,357.9619377,357.8540146,6054
357.9512195,357.8615917,357.8978102,6055
357.9581882,357.9550173,357.9562044,6056
357.902439,357.9065744,357.8248175,6057
357.9512195,357.9688581,357.8941606,6058
357.9512195,357.8512111,357.8978102,6059
357.9651568,357.9134948,357.8248175,6060
357.9268293,357.8927336,357.8868613,6061
357.9372822,358,357.8649635,6062
357.9442509,357.8546713,357.8357664,6063
357.9407666,357.9342561,357.8868613,6064
357.9581882,357.916955,357.850365,6065
357.9547038,357.8719723,357.7445255,6066
357.9442509,357.8961938,357.8467153,6067
357.9581882,357.9653979,357.8686131,6068
357.9407666,357.9273356,357.8540146,6069
357.9686411,357.916955,357.8686131,6070
357.9581882,357.9342561,357.9014599,6071
357.9581882,357.9377163,357.7992701,6072
357.9442509,357.9723183,357.8357664,6073
357.9581882,357.916955,357.9270073,6074
357.9721254,357.9619377,357.9160584,6075
357.9442509,357.9480969,357.9306569,6076
357.9581882,357.9584775,357.810219,6077
357.9581882,357.9204152,357.9379562,6078
357.9721254,357.9515571,357.7919708,6079
357.9442509,357.9480969,357.9160584,6080
357.9303136,357.8477509,357.8759124,6081
357.9581882,357.9342561,357.7773723,6082
357.9442509,357.8685121,357.879562,6083
357.9581882,357.9619377,357.8138686,6084
357.9512195,357.8408304,357.9306569,6085
357.9790941,357.8477509,357.8394161,6086
357.9581882,357.9411765,357.8211679,6087
357.9512195,357.9792388,357.7810219,6088
357.9268293,357.8927336,357.8211679,6089
357.9581882,357.9204152,357.8467153,6090
357.9442509,357.8858131,357.8759124,6091
357.9442509,357.9342561,357.8759124,6092
357.9442509,357.9411765,357.9124088,6093
357.9651568,357.8373702,357.8576642,6094
